,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
0,2.0,38.05222804822257,27.11547902903248,48.73900631728674,69.15874623834223,64.1923586399349,82.4305886820445,118.26419325983632,134.62793231495073,153.46738858773503,170.204823882868,185.3033589153211,251.46724376921597,312.38068072497583,361.8203509702004,480.1931486951073,606.262371358371,672.934908035783,735.5220461279827,794.9516134763762,839.5381858709386,,,,
0,3.0,606.5465500906828,633.515342668312,774.289078604154,890.5871744907015,798.3534630546013,704.1793427179068,705.1164414401371,717.9430407354047,700.4606406251302,705.1482360521659,764.2270902388397,809.9808253121087,815.7101886580375,787.5211982704548,753.4284409646086,730.2735353815923,708.3133469810762,687.723020637848,671.7272134027266,658.7978866658638,651.6980991529522,,,
0,4.0,208.3894247911438,324.91262059399,396.68162532246924,450.9120921434622,452.96151030149514,468.3841492563044,526.6999871331283,585.2197991613882,634.7013420622668,727.4618049286044,811.626370910336,821.9458190156965,831.4789281856405,858.8285746833096,878.5267863951201,878.2464147684458,862.3820344471527,850.7443508472086,867.688631217569,900.247174580267,914.7463851382573,,,
0,5.0,441.2736542886436,498.84938901620694,497.909220717645,507.93143059887365,444.42896604886425,294.0590514605676,262.10747182197287,208.18579664564817,103.87447814404032,129.30214660767774,219.75338910067256,330.2951968097303,459.1191621296145,571.4892359172311,637.4088390415998,584.3870457819825,474.87290701467,424.81012081562716,381.253341817997,340.5172417417341,341.43434095769516,,,
0,6.0,359.5023169852935,337.805006011285,243.42516257076872,131.5026249116751,68.73929597993269,58.46438743907713,86.58326289253318,156.37787366674428,270.66124273089946,323.60510189793496,372.77840843272077,500.8946832041447,626.8667633006168,758.7988895265155,863.0707399724905,874.0745346779597,818.2344615849745,751.7258241236718,765.6663060318778,838.0464148212246,892.7843486752475,,,
0,7.0,84.09917521932333,138.6471274677847,206.3928878425993,264.8303222283359,297.9056938153884,325.7503648336489,385.1187718414439,458.91707765612165,509.63694095747496,550.6161232989425,600.8719035670581,649.6816513147628,706.8599228274286,766.5062718174282,813.3363070239504,858.930368220117,892.5656431038236,917.4380930941865,929.5710268582991,947.7641935852962,970.4634036215989,,,
0,8.0,129.87297548487402,152.82394264021224,187.3875732910287,227.58128576446862,252.39538074451585,253.98677733411387,301.54138200053745,372.37039165067915,368.8325565008246,328.61252281705345,345.75097611655036,351.6347786757334,298.52303800463596,285.58767236472585,374.6057547138147,445.57158671486167,511.2963195887901,539.1453857828673,495.20594766391827,526.0812064584677,593.5613135175737,702.0718588312278,,
0,9.0,45.9503440045756,105.52251668512257,181.56819734976256,253.30619934099846,291.255136500047,304.0690531846151,328.82628972763115,372.2638205137973,437.439946974498,499.53384624500796,538.6049555773556,578.2549978609513,632.8989569206426,681.4510288773005,722.0786451585805,766.6008886618733,807.8213160027149,842.6416524139371,887.9105236138488,918.694855054151,932.6753375825448,,,
0,10.0,225.08052619449253,192.71045785370364,206.03141556424833,400.3639807197953,669.9725321418828,777.3467293475015,819.9464259625348,829.5654582489344,778.6785465722312,822.9698894130377,880.6009711775774,878.7369723126671,891.5432714746808,875.2964665135046,807.4461415790568,704.6462139289339,600.1519456258538,505.90962113861985,425.3699518895242,362.50938852342756,312.1407434903407,273.0358822404488,249.62934526907506,242.25898937325462
0,11.0,95.46950318937517,119.22610610024299,143.59503893287007,177.83057148245294,229.84931563974345,270.9470538092743,295.43522881995466,325.6816238994388,355.8224690251462,386.0320472096105,400.174719986304,410.0911614544649,438.57295418117843,503.34066414695616,574.8916839956711,610.4998340297625,632.9358968671064,671.1608108240788,707.4217303458984,748.8998425744536,856.7524099259936,933.9379015439428,,
0,13.0,27.346286993533152,59.775191305801926,124.72582236223984,229.71500145715058,352.91118297939994,478.4251236702835,595.8118204238551,731.1685661205446,806.8217937273168,810.9281493907657,789.1501242370203,686.644568288825,560.1048668656856,461.8748348751762,394.67601544931705,346.29786716307217,308.30983439078864,281.9654166661634,274.51029374672845,274.3534360826076,267.21200250793817,263.1844845217871,,
0,14.0,705.1766432145846,653.3367824322688,577.4594387031176,550.6541322898696,517.6142605817805,465.9470859645318,448.8948688749457,463.92396567561434,484.6908113244279,500.9302463764347,540.2764309631625,550.6869901937675,494.2005060128714,435.1612696342489,383.75688824963123,353.8419575456368,387.49509884348294,407.9693197797876,380.67285270657317,398.36608593787923,434.1829551289448,449.2025354138449,,
0,15.0,224.41962501818662,247.36900884882698,250.68613502897378,288.9126543505618,354.51333404407495,394.7577686681959,392.4234666033098,440.94557473386834,474.7573169677824,469.2278710384512,488.488631085141,515.8292325623219,533.4263895525746,558.9051366576301,598.299022068512,617.0203706890741,610.537481994465,618.7683073957237,662.1403987489348,706.3001736622142,732.3278188218018,753.3542547245015,,
0,16.0,62.420922725966776,103.86443707935425,154.33498856937666,175.84484572904788,188.12792117727108,230.29469556534625,293.6994309334335,372.4151151110366,450.1797962097536,526.53993884733,570.7483818153216,603.3826448052176,648.1603750710651,695.6292521564083,739.7905219625488,768.081829830428,788.6755047961138,806.5473870045719,817.161402744262,842.3906046898932,871.6162628298717,876.0480677889842,,
0,17.0,227.40147080927937,139.74632586039522,122.92014534436684,224.79741202994293,337.90521380463963,360.5299447621945,397.3011957406419,521.7695667751816,721.1807532414251,842.5760601607599,841.8393154494332,830.2006226824434,804.5933125602965,730.762630419075,676.1113487186633,643.5370378723277,572.0513477042965,519.9691341911107,496.93357815157026,496.6142524524444,523.3000236934258,579.3122666264246,628.4872704753099,641.8317173819752
