,0,1,2,3,4,5,6,7,8,9,10,11,12,13
0,2.0,0.6701736897150059,0.6580153471224994,0.6477921066235242,0.6320902650386175,0.6155454383503607,0.5785972343582162,0.516323057615959,0.4996410835753665,0.48923165904614613,0.48259436927629373,0.47503680635029594,0.471835456723736,
1,3.0,7.489461602283352,7.47491592704897,7.46665460315825,7.456185751441403,7.418198691785507,7.392499835629092,7.374524901931922,7.341875761713402,7.283780875027228,7.2541008961483895,7.185748655115732,7.161448295081065,
2,4.0,2.5289154439480703,2.5279327419902025,2.522181345864513,2.519970378811106,2.52115245440501,2.5339817220625607,2.5339388256860795,2.533829859324781,2.532446628983069,2.5274190114729533,2.5233363514742067,2.5223521633081627,2.521849627249195
3,5.0,7.786225601749969,7.593033872475855,7.371676176431658,7.106633237928559,6.99009411394528,6.814652325762344,6.698984659439706,6.584714256262091,6.446761576707632,6.321807486110263,6.239283176474263,6.193984042557694,6.148539522568577
4,6.0,9.952266179883637,9.89852056746659,9.772440049353541,9.545316238628725,9.247652254073113,8.959742649283957,8.757291122303359,8.648834592427272,8.52695661250987,8.449102969307917,8.39131085653504,8.334692037727953,
5,7.0,13.34361392434749,13.18721543150944,13.054730659125266,12.974097508007269,12.8739067080462,12.721445639876926,12.66367756970564,12.575280196571715,12.469808212611891,12.41154464065343,12.366815399063718,12.329606673263049,12.277270080388956
6,8.0,3.5993181756744965,3.596200252394749,3.5826147910996475,3.5551554694064706,3.5399375166262512,3.535542834788599,3.534569504081917,3.5312985529593086,3.5492668132284426,3.5435746200524747,3.5302296231217465,3.530849515094268,3.534933373299508
7,9.0,3.3088282003929033,3.2386685528485843,3.174166732528759,3.0953823918165027,3.0310231553961566,2.993006285081048,2.949021882026602,2.9272197427182847,2.909508399353507,2.873916865639787,2.861710706220907,2.841214823309614,2.838186894992577
8,10.0,1.7346861666865978,1.7273990683765277,1.7169631883368839,1.7051278387097266,1.6837065451753723,1.6662009264267956,1.6533190819817554,1.6423969475424016,1.6255663767789321,1.6220598629728604,1.616771369117557,1.6110445562560247,1.6089580474552667
9,11.0,6.3544561203429435,6.352462337806586,6.355215879776591,6.360803770692689,6.375294047160802,6.382416536094527,6.3871433751201,6.380103218735531,6.365059387909493,6.360133653699444,6.3509928820789145,6.347877047985517,6.3496382059946255
10,13.0,3.490449863624347,3.489431436867113,3.51080261203139,3.515959344627758,3.5230673141748525,3.5362475856502233,3.5379564323011965,3.537681150934244,3.539651765931247,3.561908142699968,3.571521168686289,3.5866423629111117,3.595793078505445
11,14.0,2.9647181590264964,2.9559077389428494,2.959798701354834,2.959992886446347,2.9587864293380743,2.95828821066735,2.9557941354045147,2.952097868844908,2.950406931309547,2.955654670474625,2.9522130649688823,2.9394784703872507,2.9354733304024956
12,15.0,3.969692453330537,3.992736215984581,4.003566567645159,4.023841552866761,4.02212668100047,4.019252656211362,4.005868709540424,4.006446098567018,4.015231291347406,4.018636991259039,4.02788334059703,4.03784958986965,4.041944933367088
13,16.0,1.9473224230390387,1.9316123285074709,1.986119164494164,1.9781126281821704,1.9452664583875316,1.9146498414717634,1.9001270172539335,1.888035061636454,1.8671845125288251,1.8398143128886941,1.8269657167669122,1.8060716207516454,1.7871699217540202
14,17.0,7.230660545167534,7.206319889665686,7.151215626656569,7.139307738712343,7.130119423845319,7.136146856615907,7.139988918755321,7.108203018457765,7.080251375851768,7.068796252257316,7.030469243765262,7.017482656958022,7.017763944440924
