,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
0,2.0,58.438156794021346,59.59715574573378,61.32813281084047,61.74493203903603,63.2766768467545,64.08708893684432,62.52079655077737,61.73322208615902,62.34264197157266,62.927554999256905,61.69622011888741,60.87480392059355,61.94879394929889,62.090050960508016,61.83297908187469,63.671827471210634,64.25363442491687,63.40051152005648,63.891253191818194,64.13351751137749,,,,
1,3.0,114.3576824778635,106.73194613902844,102.35369001258363,94.55565688889372,92.89602943353289,97.55246183358524,95.60667696581356,91.0996018658086,87.96738498990744,85.39587133997934,87.18427358735116,94.22985417850293,99.17420111482289,101.18548372332688,99.43914293783368,93.27749313986813,89.31280947079527,90.04235792927399,89.11504992938244,88.13382578079165,86.78131137739628,,,
2,4.0,97.80689214313485,97.00188372533086,93.89382845704587,93.14565094692237,95.71400809116066,98.5272174760816,98.12799412791955,96.17646772103565,93.29371839517937,94.38233228657198,103.73482347265265,107.39788706930582,103.3084180204416,106.29419137816792,108.80386382665067,108.66536761916254,107.98187118040596,104.98587515204711,105.69877892908042,107.08777058303374,105.7644278324029,,,
3,5.0,99.9960062227931,100.58650543765414,97.16560404983977,97.14059498893882,99.4333327229771,97.80495932404564,96.76689232090898,96.93368049561009,93.73632248942695,90.0634651485967,91.4050477759362,94.29778310892247,93.21034788086808,90.99558184963965,91.0152052344075,91.88055124759204,92.8861594294817,93.96472154403126,93.7499212624488,93.62462913426991,93.69002167160234,,,
4,6.0,137.59182743469512,134.46652834115415,135.0007757591034,132.6983074867872,130.3452331318633,128.7620587913468,127.20316443265536,127.20329540514939,128.34300051743622,127.08151016457974,126.2256498847612,132.2858789009773,132.2304830074199,128.57441262400025,131.2923383797359,132.64378080821768,133.37690228350078,134.46399339974937,129.6854589051148,126.44351284402525,126.94480174498861,,,
5,7.0,112.24053762612533,107.87407112657849,106.88826156243718,106.57150156464706,105.53780032183178,103.73346838843314,104.31706224047745,103.17364646587654,98.67609576441414,95.68241762608945,110.97156713231988,125.37955647122052,121.95483947280762,116.12236251621812,109.9067817845356,109.56561978275197,112.91730899387315,110.22590217661026,107.32309530892934,105.37359161934141,103.81123372666357,,,
6,8.0,92.974693107791,89.91895833232557,88.33016717465254,88.58862956049146,86.32920094322634,86.21344879675257,87.29717215665829,86.6422619476166,86.21899260211458,86.41329290489524,84.72336198852265,83.69295697493907,88.93863632733218,92.76996171080141,93.00881437829044,91.34628574570371,88.76606693680637,87.85888784122442,89.93414071738901,92.75886310748912,91.79989565060006,89.64738184180963,,
7,9.0,90.48456524335974,87.09093581741975,83.33327658472676,79.58020302878245,74.45608483952128,76.53374406424714,77.91615965121018,74.47921404971693,71.88796166577434,74.95864839612675,80.9922301964211,81.29332847713435,80.87952472850758,80.14635299250793,80.05770725221576,80.32953499995429,78.14885764988678,78.48132197249001,78.31361230289616,78.5353069220111,78.62782835279478,,,
8,10.0,75.68522208979546,73.14156831266038,68.69246476190321,68.81285340392745,77.30741874156685,76.11433945465674,65.90753513635761,70.19654333227837,70.96799172312916,64.24960251188601,67.84703770334377,67.14070311723462,69.9937837870397,74.15006887539312,68.95122982354432,66.3632302719762,65.38760985681836,66.00962020049633,65.04932234471963,64.49936024975139,66.19364570670336,68.56306457958073,64.71532271364843,60.582606356232056
9,11.0,146.64838427434077,144.92126515233474,144.47134708445074,143.37890888038288,143.1437640599945,143.27713665066958,142.0818769818916,140.5248686341293,137.9565316408298,137.91019949762637,137.86205037706455,137.64151634426185,141.11290520669903,144.8174162968968,146.2997604847332,144.75002463315232,143.95030506667962,143.19726475107123,140.60969059422658,139.44303969713357,140.88742680315346,141.69819118807516,,
10,13.0,106.38953083279578,105.39396920750357,101.6195679594249,95.26213827536907,95.59776401360566,102.27473471650423,101.30147753706497,97.63350706065687,97.9615582450289,96.11481419450874,96.1393231675425,102.24088834267651,105.9021767625946,106.03871034173328,103.66460136850444,99.51740998045072,97.71096130746898,98.68555105322505,100.10051319473007,99.36076679902342,98.17393251680365,99.00714917118927,,
11,14.0,132.4716724728761,134.37949726305519,129.72151547362154,129.24824825818007,131.40904752475888,129.63851962435706,127.24767724580647,128.5857846613008,127.96847645102986,125.77562674088313,129.38598082273754,133.5068125346539,130.562115207844,129.4047136860922,130.01920278044568,129.33697798952267,127.51965125408263,124.73883843380796,122.38484926810497,119.88238816063897,118.23995601521277,119.66015108690507,,
12,15.0,95.87076120941114,94.51101473595247,94.1644058234149,93.52369282999835,91.56773935895242,91.68531444504106,93.6142375954217,93.90908228546445,92.28918002289355,91.0630689101258,89.32340233761697,87.764880624494,90.11825949075028,92.36122092055227,90.72671272288808,89.37743785723578,90.42204303104887,90.44161323041028,90.26413108729405,89.5631989977911,88.87170497498188,89.57734952101744,,
13,16.0,176.87634795840034,174.2058694929874,171.951817082309,171.6623519912503,171.10411514099982,168.92837527313074,165.28432120451833,161.9663655778758,162.04600011422363,161.4722801150094,162.93698290607074,172.1924873384555,180.62962338036866,181.23704393158403,178.36314413368163,176.78580516682416,174.42589545383606,172.3538096237143,170.23043279463442,168.2260527435718,166.87239654438574,164.91299078482706,,
14,17.0,139.81732590734845,132.3687250839523,130.50790031132718,133.3444429957209,133.10938280236962,131.5191750639662,131.6762503885544,126.6360583106037,126.64644259038323,131.18545976972948,125.2534014213486,119.06415203324498,130.05647878705238,144.85493362811422,149.87014157097158,140.9835465816398,136.15313686047216,144.56883747145713,150.4257054277248,152.64164964164266,152.07664905687093,147.64282489029054,142.74218331545273,141.34783953976435
