,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
0,2.0,0.5482114584376682,3.580398934047389,0.11441185409438606,0.8807271695855852,0.6091360496384927,0.8968286065104564,-1.310993546992622,1.1094694463338794,0.673945131133059,0.33807823772800705,2.1127759892878664,-0.27536913864547613,0.33826396910827095,1.5255332260878982,-0.35018266603495013,0.3275858311167199,-0.3936690321654796,0.7283943559732945,-0.7322005627026057,1.302756003318272,,,,
1,3.0,0.9653556430673846,1.0315813365035535,0.5511077728115289,-0.5665828800178849,0.4815876580975037,0.33724201115496094,0.22988703177889758,1.3674502880682804,0.6549228241822957,0.014133104587833702,-0.3273692845810383,-1.2074054886514272,-0.8757851974195657,-0.17685283019454884,0.7000842978994418,-0.2794612326477068,0.10753609183624649,0.38815600691496027,-0.05790070384404943,0.4413328581599185,-0.17312954905146583,,,
2,4.0,-0.15978846517399642,0.5669883212670229,0.36576349724899715,0.4905939590844467,0.8984327506480696,0.34359216363709366,0.5482721231116441,0.579813668232579,1.5439169097280856,0.20349766843751121,1.16360347691103,0.8059326069603122,0.15131600638520043,-0.7692425759786813,0.18309382596300305,1.2291443910552236,1.4122286053898354,1.6460602559599369,0.8596311184340933,0.2311463246624754,1.2050050609290621,,,
3,5.0,2.3754868016867805,1.3975465206250273,1.3134706967235827,1.5335538009583967,0.9228156354895465,1.6398868263913717,1.580726103744318,1.2171760920993868,1.4959240705908723,1.5519012650513337,0.4053751097288973,0.5498884096373904,0.5462654198171467,1.6340857811817462,1.0965938562149116,0.34174004371747607,1.5380853430814807,1.559152554465844,1.7596539442967551,1.7514744338508685,1.8222426743976154,,,
4,6.0,0.4442890030476607,-0.13711832153615888,-0.18146133672586695,0.4466131118323161,1.7108491173906852,0.23510784181401645,0.6508495022424557,0.3501446937824778,0.27200364829829937,0.7902834440671217,0.376243857918179,0.18315052956692865,0.2663502052512845,0.19415484434614305,0.48341525501065546,0.5061993171653068,0.3617324080652202,0.7355622684709446,0.16338839339382316,-0.2898387987400782,0.27526360271158073,,,
5,7.0,-0.03561420134882649,-0.24393756533906916,0.30093895848123564,-0.3127469124435815,0.40995638767465503,0.26060318223297696,0.11267906671311266,-0.14711416305329195,1.5569281119569713,0.06256296298830012,0.1726693670178434,0.3021693294827883,-0.13090766417480196,-0.08379298036406016,0.6255653278992127,0.3470867752798984,0.07688500065474616,0.8202349938825709,1.6032767999730129,0.8676016268896095,-0.00455647134950076,,,
6,8.0,0.1634970552188259,0.5254345697079964,-0.512343563829713,0.4431296713158734,-0.20664168227051766,1.1502975369097324,0.08990944685971386,0.5585299398566805,0.709060102610296,0.5466917487185948,0.025749711407559595,0.2802048644069301,0.567342711334708,2.0145228730143883,0.771950582399424,1.0742987837794624,0.39335246993299533,1.0851274167154463,2.7063651955844654,0.2992781115838776,2.23458125598852,0.4086672534887503,,
7,9.0,0.9414777823256365,0.3703506991714496,0.810882174799358,-0.7696049763748425,0.8928467855572124,0.25904919513571373,1.0803680909517013,-0.5483191715510395,1.1836803718724018,-0.5432298507783236,1.2145184039748496,0.2687229690143686,-0.14933042402119526,0.16247200355282043,0.3109954583000574,-0.2390902117406403,1.57019047060412,0.5969778472774823,0.5811371643392361,0.7470006436094448,0.5824234811832579,,,
8,10.0,0.0863080201283668,0.08633649085951259,1.0205303690391314,0.3976446837525546,-1.3221050025033037,0.03438319688775567,0.4355865548866979,0.13064295236084514,0.33354673662888334,0.16013033038264649,0.42391448025093376,0.019168940344007752,0.6676388449393672,0.9305667348148539,-0.4264696106368385,0.14722577769303635,-0.030908919699106526,0.0848950534700324,0.3287606246963752,-0.005140051025800942,0.04455726360027434,0.28582011860860845,0.6023898070759798,0.3941465040108946
9,11.0,0.8258747379810801,-0.055031549697233874,0.21215187667268526,0.7686874833755302,-0.3595344725234608,-0.07034337231449699,-0.22444751495515128,0.5012766447810603,0.373319276102361,-0.30085710705334556,0.2620382636112858,0.9402782534928313,-0.3267739090353629,0.5424020362423652,-0.8981258894776732,0.6442590079891201,0.1613934356964538,0.511135286172603,0.19881435181655235,0.8733339914246946,-0.04447071459530184,0.14122911646090017,,
10,13.0,0.8402419618821204,0.3685799591304781,0.2897034078216965,0.5848791016734978,-0.4834414042958697,0.3672959612007813,-0.2242564609530085,0.9179129012754542,0.9415507860413248,0.9565516531897076,-0.4248784233544861,-0.0015673354902280812,0.38641883772621133,0.1296913254095426,0.34617161562091653,0.2954566260632091,0.17669338889948968,0.03771500651560521,-0.004000432239429296,0.40420061928830164,-0.1656772929977551,-1.3557644108968923,,
11,14.0,-0.385922218876851,0.20599835966759675,0.8694501693313511,0.3570298871778649,-0.6925282228898203,0.516733987520749,0.903050705474525,0.4044072871649651,-0.7634665134019438,-0.9547862360047404,1.6154168063608725,1.9809399844375835,0.10702492150286119,0.37885315640048567,1.1360858268915401,0.7214942969942756,0.4287749199456701,1.1601489710463793,0.65049632302165,2.189334239149349,0.7707169704341725,-0.36168782625715123,,
12,15.0,-0.03560328790061003,0.09737270208709277,-0.18250091889529843,-0.10119554858328245,1.1703983515464074,2.0390799885852684,-0.5769632065073151,3.7328956154382102,4.781447584722406,0.363219010103807,-0.15859801998952966,-0.5959374477770364,0.3443793267738359,0.31346899868630695,1.1711031728731194,1.97188658002514,1.2699240063834765,1.1569145091863657,-0.09537151643690304,-0.2256431377468115,0.18083695858483545,-0.06378215075266161,,
13,16.0,-0.02606154138359522,0.21805414157401698,0.1964884617908526,0.4275649094297415,0.014001009492961668,0.4059484804570529,0.363591837068944,-0.49468695844014154,0.3775838148292361,0.6391535123915454,1.0459612567877656,-0.14567464251708914,-0.058546632117332874,0.34513028037180626,-0.17911742111934692,0.2955312193958012,0.7366352297672998,0.6839307823811644,1.400722503989202,0.8073476460787127,0.8875622461554427,1.2330026683070532,,
14,17.0,-0.6100980968867082,0.8174626407978799,2.8283008541657915,-0.2665189116885998,0.7004122778405327,0.11842009540162039,0.6925137366715686,1.8247671227780142,-0.02185567709113461,0.35835297276857564,-0.17797118799346362,-0.7228012347178694,-0.5056008865459465,0.718185146571801,0.6963846566495246,-0.6821238087782715,0.5478263832341019,1.6199814734206661,1.8310730274660645,1.5149014523858844,2.2349141166345183,0.9241204415371784,0.9792142264221863,-0.28560757926438385
