,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
0,2.0,0.07364045445830053,0.05387948191570011,0.04831680569067985,0.028994022132534346,0.021107236306201184,0.016573245827967303,0.02388906440003162,0.015903094138818213,0.010711781975784995,0.007658187584837031,0.005331795569767452,0.00415919777939544,0.0037679488998079097,0.0031229871072295115,0.0023848196011748597,0.001632797165022207,0.0011272296975828001,0.0009676430644994237,0.0008157423935003345,0.0006825806495595995,0.0005058869522975802,0.0004387377714252717,0.00034964956861814714,0.00038026011299903943,0.00044147504341498654,0.0004677474210220095,0.00037009081805688184,0.0005150124485128544,0.0002864334285886577,0.00015420417139985486,9.14984227666663e-05,0.00015787697015051552,8.212196425470165e-05,0.0001392759480964759,3.1179722752728096e-05,6.315381264874366e-05,0.00027923371876369655,0.0004223862830075622,
1,3.0,0.2249931933200438,0.05831147623969918,0.010410412182762,0.05632203842447396,0.0420478795677624,0.015412405879182038,0.014026989703989873,0.012401541009311554,0.005421657439028903,0.001807789471254248,0.0010493377067697636,0.0008546114631136406,0.0022836925494396807,0.00209770333861236,0.0009094234219539586,0.0007505204497949784,0.0002971904361063982,0.0004289963909229506,0.00040920304632187344,0.0015761046994605802,0.0002836361511725106,0.00015960219614064274,0.0004631432933052793,0.00012853305826387233,0.0001591421106687776,0.00012175595838088576,6.480198832854058e-05,2.77400634578103e-05,7.945276101942533e-05,7.857557935167e-05,7.975505497499644e-05,4.4277388130278124e-05,0.00011413071307578495,9.725305872068371e-05,0.0003317431624666232,9.47675372873508e-05,5.421334021273696e-05,,
2,4.0,5.163811575669793e-05,2.8229094427968787e-06,4.523468337098893e-06,8.059153346758567e-06,4.837406696534312e-06,2.251170821114929e-06,2.0082866602727795e-06,5.868887399878258e-06,3.7910014538919057e-06,3.1700192293635503e-06,2.580631491177279e-06,4.757781770647474e-06,7.511000605871138e-06,3.352938612187666e-06,6.495007817663262e-06,3.8310577387013275e-06,6.8022219820199055e-06,1.0451587688138195e-05,1.1186186359190352e-05,1.2218101862969498e-05,4.567198438773525e-06,4.426380694515728e-06,4.149871233611556e-06,1.7061701911583308e-06,3.1949141567403447e-06,2.1274721158340947e-06,3.4204496091339246e-06,2.2219020852791208e-06,1.815949434443471e-06,8.103906815473811e-06,7.03753067548398e-05,0.0001505013258028509,1.4047798177591077e-05,1.5415926580319637e-05,4.722915959286207e-06,5.554992467747571e-06,4.9501524313847626e-06,7.980097705083556e-07,
3,5.0,0.04256353007158681,0.022593419518136985,0.043016764574508454,0.02712135310364588,0.018953908031433903,0.009321191768738451,0.004017398792777801,0.00491400603982059,0.0044984043776624795,0.003261253258771226,0.0015321797885672333,0.0010190808974750228,0.0016727210129661287,0.0008241135770651915,0.0004919139667550139,0.0006733439486366568,0.0005225502319832242,0.00020152042949221795,0.0001641511527665834,9.465441369415205e-05,9.923064819548388e-05,5.816005561437936e-05,0.00010993869190393988,0.000169270772806863,5.787332974907817e-05,7.762029966149286e-05,0.00020439317583317932,9.121983228618539e-05,5.657662961021705e-05,0.00011944613229318526,5.7083968164804704e-05,9.94994464652995e-05,4.394089950705136e-05,6.0689209948936486e-05,4.856658994519544e-05,7.624370884721581e-05,0.00011349970412831633,0.00033247887536580007,0.0005099408259107594
4,6.0,0.017048308761760632,0.040779993252557135,0.05490607457131113,0.040710224385867445,0.03256604256957369,0.023855082558764534,0.017804273336743864,0.010414852574203546,0.006002746115636827,0.004164021563999941,0.00282972984638595,0.0022571757113509956,0.003072422101075179,0.0020197513035666837,0.0008890183606553624,0.0012390838555943226,0.0007064365301386366,0.0005770743945114776,0.0003600169018153895,0.0009303295438291195,0.0008414128149022216,0.0002459686924104098,0.0005550077385225385,0.0008684315246892899,0.00017625797931107828,8.217756066525203e-05,8.135802289714798e-05,7.595931436094532e-05,0.0005629074656394421,0.0004891666386179363,0.00013323191220684433,0.00021006491152663245,0.0006309663875501895,0.0002648920370325217,0.00023654774976759768,7.537711294690451e-05,0.00013855201899216245,0.00013712540954028142,4.995012219036339e-05
5,7.0,0.00839261504751729,0.02340152646288458,0.015838495458174826,0.00974483786049754,0.004738979488751612,0.005820026473616205,0.00410514807080232,0.005427508971296508,0.0016641514554484914,0.0006428716366939548,0.0012192420481755965,0.0017955224741614015,0.000802843928993001,0.001735860580406185,0.0008387298997666649,0.00012219822346619147,0.00021339111709978828,0.00040560427254758693,0.0005007674631276964,0.000544005288498357,0.00014017052662318168,0.0006059555580884537,0.00019991986398566956,0.0006168296412721677,0.0003715272338596358,0.0007323217086742381,0.0001932812946816373,0.0001474078529001558,0.00014966936937366293,0.00030146827298769516,0.0003685822003408201,0.0004912714108154441,0.0007912622942680952,8.923083245629743e-05,0.00044386839182753454,0.00029966117418531494,8.242519999801907e-05,9.039443836076364e-05,0.0003364012597103864
6,8.0,0.0006998166739729597,0.000842445831808706,0.0005018031274152412,0.0002773997044998161,0.00041963310669786776,0.00025419359415170597,0.00011168240864701025,0.00011873289317790772,5.280818396173495e-05,5.878354230470833e-05,9.620429746612918e-05,1.3305112096035147e-05,0.00012910157008141313,0.0001482387630752553,0.00018678055346093176,5.867922164651166e-05,6.54355505288163e-05,0.0001198541452617375,8.142304205846656e-05,4.776025517425955e-05,0.00012890058761841268,0.0003411424562366364,0.00010398307095543394,0.00016330474196758665,0.00030373255202339214,0.0001083718536607193,4.326590750865793e-05,0.0001644810161030392,0.00019166569818774657,3.090793237933064e-05,4.364666003844671e-05,1.375172222431129e-05,8.444410823235203e-06,1.8891310388454606e-05,4.3318112567969216e-05,0.00031105986256080374,0.0001547796208179775,0.00020017424887415033,
7,9.0,0.001482575501949254,0.0004604171194015997,0.0006810041502847408,0.0008048725389462564,0.0004451255430941252,0.0004030344140831821,0.00029161756445030023,0.0003575528340122352,0.0005446164694555451,0.00045592869062863504,0.0002711384091795205,0.00017273798566620052,0.00012826192519200245,6.80483110462436e-05,0.00019562879037828988,6.04446625609671e-05,1.2197927854670363e-05,7.426102634844316e-06,1.5298355540974982e-05,2.709291807399439e-05,0.000411411490288931,0.00020706455747658854,3.46496540274888e-05,3.356947410864408e-05,1.1689243020455714e-05,0.0001372684116615688,0.00010983337121229653,2.410260513084254e-05,3.382897309115962e-05,4.702728975717301e-06,0.0002467075166080442,0.0005269348729300977,0.00042537927680557074,8.135681991367885e-05,9.357424823267195e-05,3.7989590754148086e-05,0.0009007396595549,0.002252235212694391,7.023901961054107e-05
8,10.0,1.0350589705299423e-05,8.427151360109848e-06,1.676224737263218e-06,1.8712364182186871e-06,3.8039357029973803e-06,4.7101775394641675e-06,1.511970685834741e-06,2.8672890239360453e-06,3.9306624803387714e-06,7.77048760170929e-06,4.321984475014624e-06,3.7988525979063363e-06,4.045929529501697e-06,1.2720892221681394e-06,7.633121269766065e-07,7.443925598628222e-07,1.4060294705065313e-06,2.0074145450655207e-06,2.188152417023654e-06,2.803731424262262e-06,1.5373941441988766e-06,2.405436550918656e-06,2.7978693079462604e-06,6.382824143519683e-06,6.510355080064098e-06,5.7654703498403406e-06,2.6240931053674178e-06,2.977011759232326e-06,2.611245191832087e-06,2.137823111488335e-06,2.3148209547293244e-06,1.5581166015721171e-06,6.20525598022541e-07,2.5353652160348083e-06,3.7591512070617026e-06,2.215273144884498e-06,6.666982322743003e-06,3.7510956873411193e-06,2.1173892627464733e-06
9,11.0,0.00734963453882199,0.002367913751355577,0.0027474482526260295,0.002309290324120097,0.0005512549752663004,0.0008855087084995529,0.0007728476986070371,0.0003906774500184936,0.00015886535314022017,0.00027795438630130156,8.711375771270292e-05,9.68759236467529e-05,4.142164022976403e-05,0.00012585520986196268,1.9006301633881064e-05,5.2410150179757595e-05,0.0003889150963628188,0.00020638943340150158,0.00012918590665701832,4.084765320106375e-05,0.00022784122281309415,0.000137129224590013,0.00021803771152307722,2.5974071507811668e-05,7.383824780009924e-05,0.00018524790153558144,9.982281055096873e-05,8.88831232220699e-05,2.9514503241246725e-05,6.434665410350812e-05,0.00047825650439317467,0.000388243455623337,7.50360780013997e-05,0.00011471925756158261,0.00012273407164656782,0.0001802672867401882,0.00013394703965747908,0.00013895881004388885,0.00010784019544360559
