,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
0,2.0,0.8374842308151543,0.2926685278848361,0.044319618801970884,0.15421426605579822,0.06884337482084571,0.12015366075872953,1.5769667916652494,0.022076532536470187,1.4879977561576334,0.058746300883090755,0.07603266099767712,0.05159701616677577,0.08245928331921266,0.12625782793090273,0.06675994342374159,0.11256994882925786,0.10044975900620702,0.022960914365068356,0.10108083450552663,0.7620623277715827,0.037618157208228156,0.8982198348607529,0.06375762591249687,1.2352757958045668,0.022859572774593655,1.3556439642806692,0.01999807629759555,0.021321855621229985,0.024615812871297525,0.3977145527884868,0.15511725874557336,0.15854167517767787,0.01776657551191546,0.033307863723045714,0.022430591544168245,0.021194884549937523,0.06945930323300181,3.2972362600011165,
0,3.0,1.9752569032111635,1.6384305206808738,0.11207459526041275,1.8715486436345805,0.06456537937207113,0.6603762367136029,0.9299492294584968,0.5148732261040015,1.582054139367115,0.09180128859068552,1.255388783041466,0.07933124806265665,0.9834614563495281,0.09218406024552184,0.06649177541315597,0.2042168420065219,0.0501173689000676,0.16174674081925877,0.05310751444389716,0.01594479553352191,0.053320230325757986,0.07307139699825979,1.7678300372782105,0.02413533292700567,1.4350511937621742,0.3546687026154296,0.2954833980572605,0.29843483315281527,0.044432226449671625,0.34094010415482023,0.04072769479281192,1.5821847586830486,1.6681670275535265,0.9281078517153257,1.4194343252872055,0.123717363691011,0.00958064797832104,,
0,4.0,0.05903419085837132,1.8794834502660092,0.055211247824519256,0.37035903855478364,0.6044822900743358,0.23913674853620298,1.2001349638242016,0.0274456424830864,0.15119568366639805,0.02738204100620241,0.005665480865916915,0.009308166334313134,0.04402744941343496,0.06105055906429839,0.02325678928738339,0.01809464960959137,0.021768133133585298,0.03495161626900985,0.06696762676961072,0.09452654836370222,4.103113299271865,3.0741592327057017,2.4070420389920892,2.199304518200952,0.3006628782170945,0.04334891494577517,0.04550997129623899,0.007613966105240401,0.002767242221669724,0.37270455920213613,0.2502783451320613,2.7453858801215025,0.10568310055485078,0.8494962479342673,2.575179991472835,0.05111216356814885,2.7953667470582495,0.021994547609138406,
0,5.0,0.14924062874533403,0.7252393769808614,0.7377329928694528,0.05434839943313895,0.6401596487964517,0.047045024495604285,3.865749069420429,0.030197285134026988,3.434875225932417,0.008872903202358125,0.008554526212247376,1.3331012097523525,0.016078774720006586,1.4583809489837178,0.3032102427291875,0.06965798122137025,0.4404427932574143,0.13820659364776489,14.789720165867937,0.008922228291296182,15.134310385548048,0.020877741456466637,0.05494903321811756,0.15205901371768546,0.029684200780028355,1.1309172627363067,1.0090923941851249,0.2579214677716851,0.034726522782402625,0.046377371631333694,2.1951647725802648,0.0956046828239143,2.5256703659444977,4.114055293017112,0.05401034299220032,3.104093420881926,0.03734506455864541,0.025604419519070554,0.19276802325597275
0,6.0,0.0753695181496272,6.606995241971518,0.0336509530978416,0.05052846673014189,4.0145069294774185,0.06501240155534009,3.7583996187629127,0.11180061119189738,0.26726557590434863,0.19978155119056068,0.3603329911867581,0.43678602024668145,0.03383086059709474,0.08166501929261336,0.06489568606469842,0.03932545771768374,0.04749085004350653,5.559371476302892,0.019532425843553962,4.032366569183106,0.1114731157645053,0.2162096853242448,0.07836983037931067,0.1327844079213553,0.09838460699800457,0.04818189259378082,0.07737616050815607,0.13095910379098502,14.724596171975053,0.1351520314790324,44.79044885930553,0.9411010900603829,8.265854911109752,0.3012727143131084,0.023799256673289394,0.051709347443083274,0.19828293896060414,0.20398444067622823,0.2355915392346331
0,7.0,0.7790615261087416,0.15751720746715123,1.6384605485623505,0.015280226788884663,0.09548711558366417,0.03428701713924938,0.017714067471840712,0.3621339316875597,0.039763116382138,0.7034765090889006,3.17704929675777,0.0273237709743286,5.557777997704694,0.011594905005147755,0.8061572868040243,0.552032336071121,0.12025552718821932,1.3065287164848969,0.4793003080515777,0.1462952701870721,0.02412078060818721,0.04635875891229736,0.06622424386845009,0.05527212974937319,0.04707163955511557,0.02038309347715562,0.24964801399090916,0.014633183252508465,0.6716424711205496,0.1549905384388601,0.046262683797176934,0.25285972558395575,0.17327726214896552,0.45500474565152704,0.026566949835945736,1.2762070341002119,4.178948570307902,0.2562862100039758,2.1096297214667734
0,8.0,0.01236004696204229,0.07630096116680592,0.13937945646431593,0.32519847134129365,0.06977312076872003,0.1297221400273805,0.05937062684572282,1.8448966189516576,0.06480476640395219,0.7375272018618705,2.8053053173303564,0.39234716415776194,2.0369899474698006,4.833858517785881,0.05991745251271123,3.5874819773098494,0.026765070215177364,0.13737483747085527,0.03994478162790873,0.060830099934000216,0.6072117335078842,0.20069054190237745,0.2209720189656985,0.17917892078143433,0.04571996271544018,0.047137123596562094,0.08760465926487593,0.11353735414908611,0.0418473627873962,0.9328862725039164,1.4797662365522983,1.3650923344004795,0.7210115520179334,0.07337335131039632,0.13909913127019718,0.02698147858600574,0.0396488180678522,0.024932547244711563,
0,9.0,0.40644292545609484,0.7480171317356226,0.1023729732812877,0.06840299785977866,0.3143717244107289,0.7661122082787011,0.01773561849574687,3.8076934286840434,4.372688461917704,0.0484292475900102,0.02189613338638945,0.030663917568534198,0.011867550817957418,0.01457011806843864,0.24386478139224038,0.6947942472895294,0.8225637972131599,0.5440586676261077,0.5370016042696879,0.2960277159423865,0.9246470843822616,0.5439767878137775,1.1104116850060939,0.634386201823439,0.5062959219984767,1.2080389645297287,0.2339772578660042,0.9461810345151551,0.2817378517959688,0.08494788234854223,0.4681870081101662,0.9638421255953251,1.162302340004029,0.7072828520534788,1.192489469247727,0.5743452440267705,5.224016264520737,2.1974222736485407,0.5990477765290876
0,10.0,0.09359493217233748,0.06796274435428787,0.1154326953887409,0.19330830783488545,0.09711117626660612,0.27896792080259414,0.11021502953192511,0.028923477194984448,0.260695142683251,0.0691188227221165,0.10103470282934487,0.03372831466659717,0.3601162924481092,0.19703747015895529,0.08316521836179708,0.080482195938443,0.3327808303619255,0.09067245902916876,0.03397750533939274,0.014130842736859425,0.21796586090475295,2.470508460277721,0.25197528940322106,2.3881302046336046,0.050933732299284405,0.04457248799917765,3.1089350348281837,0.09257726404048804,1.8165459122894294,0.021396663395338078,0.16376311516870135,0.04193985826294846,0.09253309472574518,0.027674093722587424,0.0497693593687879,0.6561216386930575,0.013025319916045327,0.0821377839523538,6.125145092119068
0,11.0,0.05133997617988552,0.09059275654321361,0.021811999003900934,0.018572148390150443,0.15393908329958023,0.08770111738487743,0.3984051060596544,0.06582469701333306,2.6897187873466573,0.2691217682242574,2.1810042672412484,0.018367155527121044,0.05956391991006338,0.07523317809177651,8.531345588078604,0.01826349505523745,7.587850667648205,0.03686527974178795,0.21623704233658933,0.056003071792132784,0.1314613361381745,0.06496058302880897,0.0049174826740228305,0.014013810662585943,0.014272496042323017,0.13642829574252657,0.025878625329927796,0.23544532831696116,0.012360491185505036,1.2032798526550406,0.02050127640242656,0.9395276049062866,0.5443039384237149,8.846497233566645,0.6455760817342424,8.146186091157677,0.37590609710603456,0.028016074766219812,0.005698447153845604
