,0,1,2,3,4,5,6,7,8,9,10,11,12,13
0,2,312.49285893480175,357.6010105671133,308.7111137036338,248.4366927862723,202.53074612265664,158.07741378830818,62.238201693172336,68.83140202525229,64.2575504270529,77.70857707370321,61.953676763499104,62.70533616585967,
1,3,191.97084244183043,221.24114859883846,175.24268886318768,162.16992117323525,143.29340529138108,158.82335200737057,223.79543300374414,193.00663201040527,174.2339536032954,189.00487596158703,174.90037980845798,178.74926573275764,
2,4,73.83246801599778,90.78633099061136,79.43988239703177,61.775086323878014,59.774439408139806,53.76314174075085,63.818685049157104,63.69808810766167,57.37274247364656,62.351015411194524,74.44567075886174,72.43278399123778,53.32693413990631
3,5,32.21899272267046,40.27886662723014,38.77805700287255,31.8664045969338,25.593277887286597,27.173872650741366,35.03712316957544,34.457539579869966,29.31381926668717,30.53350752807828,32.737269488448824,28.319604517012593,28.364423853491907
4,6,41.80348370650465,40.901928340060984,39.70706226417151,43.46354064131643,42.636522089319335,49.96411410615321,66.80628237732859,65.7036470126981,67.32915701696692,61.191628386695065,45.63348972646498,46.78921637760959,
5,7,72.54593221333471,113.62210235186261,129.18774217112366,153.0982453435464,171.26827326907755,140.60344087612825,119.47299531764277,117.55013603887757,119.25302232368509,135.8816987882245,131.5269934272049,124.21854089321508,129.22049953471006
6,8,85.38247283059133,98.55360216653676,87.22773024146005,69.03164236101314,63.32124217152509,57.00789419019089,56.30037650288138,60.63367758220556,57.38000338735085,67.69026393053817,64.44595945550695,61.73917741108364,63.91940610010763
7,9,43.96280895744233,45.71194690179186,38.51752847730498,35.63826194254869,28.062817733264684,27.280814818162177,27.18248193126709,29.504117640534158,29.809813820284084,30.35292407660257,26.738658948289483,33.46484009207364,41.77067719925319
8,10,41.43245887765592,39.794365798386266,40.98631940511832,36.60361080992317,31.35196877304432,34.19660647983718,42.39041599726349,37.78610159416039,26.36112840735561,42.12631798136014,47.063343839269784,34.05094222876463,34.37295448459442
9,11,56.026541329385424,65.77945506661453,64.84615714431767,47.57051632039015,49.58962545110572,50.624495120177144,38.99215607393515,36.10900808823581,46.258353776562856,67.0056611092649,68.8268928288252,52.42125336996483,51.56064390598706
10,13,110.5407324072297,68.98840482283961,86.8982413390863,95.82103854880424,107.05434976131004,122.57952166016469,96.79632519589042,89.11301011316233,87.74288737962915,79.76197698761594,114.51895958863386,100.91722208962014,86.47367028277401
11,14,28.036642690117755,26.2521110262267,26.484964287937665,23.81540117934891,28.481383203580357,26.18167297939534,26.16811552768503,30.706074540693574,30.856202993205347,31.75720390714523,29.931453220515237,33.0286744107803,41.233956036679075
12,15,99.70038448605234,96.88997196132667,59.56941082369669,55.626419150100666,54.719143043222225,112.6980091653853,120.33820396421633,63.9509981058166,57.49193491825754,46.493951219486604,44.67007258350253,107.57450531398406,152.83024351656752
13,16,54.694789514175845,72.67622261326832,81.70092818730193,62.880203562011474,54.60610466483273,62.90054747964788,84.45218427353687,94.75401590123641,68.99621447543552,74.70279420936386,79.53378496475364,73.11999270605361,74.73564522145149
14,17,112.69296747371943,131.33840208434455,127.63361346335958,99.12672264761477,122.10869945568425,140.21697472132252,138.10097505211476,148.64411886810078,156.70284559695085,139.01961928251185,123.19895349741061,138.47662568848565,149.33697214688667
