,0,1,2,3,4,5,6,7,8,9,10,11,12,13
0,2.0,62.5188091394598,62.97785345627769,61.97157411563422,60.546337117682555,59.93407564471363,59.86923644226839,59.80793722535299,59.2603834419619,59.34689892608217,58.79721473585827,59.01649348497352,60.05926706590704,
1,3.0,105.3863023510248,107.54103443869171,106.993620267987,108.05112460063113,108.12319432594587,109.49821415343261,109.6523858880938,109.85235870373586,112.01301807295096,110.93555850926029,109.92288656057185,110.41328979108374,
2,4.0,101.57325695499068,98.90130032190139,101.33858320459531,102.53046027389016,101.54964252416988,100.6828076117984,99.1874801703194,97.86773602501681,98.85701097177218,98.70860584815834,98.37767277077216,103.31963643375616,108.57797567109837
3,5.0,97.41046227814111,97.18571934931867,97.83542269058732,97.08154579748323,98.54409222349199,97.63505306842568,95.50388787946926,95.71786823219081,96.41256517037475,96.2436945000457,94.49120344662104,95.27396929035405,97.61547717827872
4,6.0,124.777605012165,121.44169733637096,122.21631916670106,123.46450178711164,123.82926799324905,123.25983177261723,123.71141896247175,125.89787781261971,128.12233776430335,126.78058208255243,125.86288576051128,126.99788861099819,
5,7.0,99.79933837336212,98.93057190136494,98.83685444419184,98.75420838350323,98.9159844320637,101.33343581557735,101.8526518113171,101.15115011912606,102.5985798967117,102.487250240781,101.69200422299383,102.858550037536,104.33899795282719
6,8.0,109.26257140912128,109.12453228263942,110.14046905860371,110.17742592104757,111.54226278469947,112.90518356493685,113.19678700552977,112.24765798250694,112.20324051609309,112.8021846930604,112.2656958101799,113.15094478674922,113.03603401532695
7,9.0,79.8423996336791,77.72745489385761,80.23212279020268,80.50479996530501,79.80326755883718,78.62942406610793,78.69944287914778,80.48548578610318,79.90402751955361,79.37732260900484,77.6332345711678,77.83030569442657,79.8663191735487
8,10.0,75.53688686125425,70.62813886510735,73.24737129480468,74.42331376732042,73.43545129772322,73.95266430208322,73.00470043534226,73.03788908655521,73.13427109655161,70.84745017535808,69.62033853060281,72.06878999927264,73.07610756211534
9,11.0,114.90037594468122,118.84806413902885,120.90279002436603,123.99044801746682,123.19488834106556,120.20004987482676,122.61277613174927,123.70479049642178,121.37403247564276,122.15808839164654,122.08354306997926,120.22724090302042,119.39986500636371
10,13.0,99.77458686053308,100.75312337094387,101.1324028706827,101.33919882949496,102.99672966079434,102.3783946126672,103.74768770681685,103.16925649265691,101.83933536985711,103.27896578246099,103.50024857939798,107.00488032618321,106.57159191094797
11,14.0,111.64792277957379,110.77853773117225,110.92959196406416,110.44995232119135,108.93234028252382,110.61992975043918,109.89919015598215,109.29405477660147,111.65635897266068,110.41578593229423,109.64201260359965,110.80897482590734,109.86433281916568
12,15.0,114.81362965770678,112.67084935062509,115.55065950771774,115.73362926691496,115.18627880878995,113.43981739389464,112.82073013507906,113.99497994837506,114.01471129443318,115.97438931427614,116.97212300533,114.77802109618226,112.07490596407011
13,16.0,99.14396032319937,96.66966520013048,96.55271477609737,98.30755571096078,97.49038187700606,94.81543232386935,94.92798468798284,92.91664126767333,92.79933415926826,92.3194504908486,89.15782599433109,88.64517941332538,87.78545316287264
14,17.0,96.64446040692026,94.01900259743442,93.46130217312567,92.5667204921005,94.41633602255357,96.52826928171824,95.94314684590722,92.86745804487808,92.8652542210908,93.59878318347837,93.72125685980613,95.84434205064088,96.99741209968872
