,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
0,2.0,1.2128709035237006,1.1842444952279374,1.2347198959458545,1.280411791384065,1.2684337927294256,1.3100809838812257,1.3895720324057306,1.4258632960178328,1.4679776093688235,1.5037990384290616,1.54297232038889,1.6877143211361259,1.8201744812051888,1.9419231834547708,2.204215235529906,2.4728597166355204,2.6267226003793986,2.771221417276528,2.888709334892348,2.993416698924005,,,,
1,3.0,6.942523706007763,7.228879278342599,9.154499649166896,10.463775210245428,9.330112929747887,8.097026601914997,8.11645187539543,8.269210188068882,8.057357065075855,8.118901512527195,8.85225180958875,9.411992493286341,9.479554689248703,9.133768886868058,8.707913491408869,8.418488288345001,8.147885241874878,7.891264816554819,7.692928884139387,7.531973264783172,7.441237522197021,,,
2,4.0,2.7851490616747863,3.1142311001242855,3.323116091050317,3.479596746664788,3.4882073733818313,3.529966775781223,3.6992106766721182,3.872523233785928,4.023416485217021,4.300145162624337,4.526611239552942,4.5590968751768095,4.592267091783949,4.666491908487808,4.726696718560299,4.727955780696754,4.682155270289524,4.645033881565854,4.6953434459605585,4.7937592934310205,4.831922787623013,,,
3,5.0,9.751122046244754,9.874126910763035,9.850010208772854,9.881605005202712,9.765785507237293,9.404623724217172,9.30799169222967,9.183825591856278,8.941008349388314,8.998617562505983,9.212160025535933,9.480670650064232,9.775730095253559,10.039076251472238,10.204441302334702,10.077765846636465,9.817547301359957,9.696050836466116,9.595910040443686,9.501310164896923,9.512872677381074,,,
4,6.0,8.93105889040129,8.850240194137058,8.542635201946755,8.169686829542684,7.963990312036886,7.924446908040492,8.021159735251773,8.254921575008257,8.625306990657604,8.802676601138234,8.965290035845234,9.388200992380854,9.794729349125443,10.233795499063506,10.583008937384951,10.606948389606478,10.42031736863707,10.20561996068393,10.250215162458058,10.488951419756964,10.670251642404576,,,
5,7.0,15.600451033600917,15.87655232983189,16.224998696272365,16.522199552248285,16.691348090365572,16.829517859826524,17.132554499876385,17.513373876040895,17.76954271144427,17.975245495903977,18.23162469737533,18.479476709952653,18.768398980144248,19.073540459938,19.30724382654889,19.540535337418408,19.718294437545694,19.84276758081293,19.90207948164696,19.992755531557528,20.111863942385593,,,
6,8.0,3.7047040836301157,3.7164564534383335,3.7371364638333424,3.7606505637999996,3.774928511661431,3.7752296571521375,3.8044258420083668,3.846513653119564,3.843426037192262,3.8201260634845053,3.8301528816337695,3.8335153419717862,3.802079374560831,3.794748879309938,3.848035514536202,3.8877196586948126,3.927451786759987,3.945170054381557,3.9188570062045454,3.9364078581221262,3.974806794509822,4.039993722176404,,
7,9.0,2.8034512568808396,2.873945139343062,2.9655720520923863,3.0482083918798217,3.0924569947353895,3.109698376667982,3.1393611898208773,3.189887742730465,3.2678622684090595,3.341657354050942,3.3856341203804328,3.4340724378505287,3.5000230219716713,3.5572094318203806,3.6055442385218535,3.658105667859012,3.7054299709430576,3.7479891268770946,3.802241315453511,3.837908987059925,3.8555817542124546,,,
8,10.0,1.6138619285917808,1.5884115333651718,1.5991755507466638,1.7343916893827367,1.9121603143486163,1.9811584666608875,2.0112888855088693,2.018981613460575,1.9832743736075447,2.0134665222409955,2.0514422760143933,2.0504982529315723,2.058966009531845,2.047968910656936,2.0028590823244516,1.9337993403402922,1.8632761020065074,1.7998427669760135,1.7456593965947829,1.7031731851733043,1.6692895182647371,1.642964305517973,1.6271785162564643,1.622111078357077
9,11.0,6.492520997979213,6.521706034532976,6.554001391439047,6.601210031335724,6.6716757070390775,6.72681396336106,6.760023977692805,6.80072210041562,6.841255380852214,6.881922688554641,6.901785522838365,6.914583339395996,6.953432381628229,7.041936896679513,7.136928231061534,7.184270879820928,7.214287825611028,7.267227263355779,7.317129896731123,7.373702967602876,7.518338121554736,7.6234692533295885,,
10,13.0,3.3680953657219517,3.4727506496274714,3.6861581468869833,4.027570547828427,4.42405419759844,4.829097807213187,5.209835034053264,5.655019082453521,5.893305146978727,5.900351813308965,5.828196218142295,5.503168656904993,5.093052890572445,4.77311676442613,4.555132755291829,4.398985385947503,4.275059994042418,4.1895242295286454,4.165340636858528,4.16550922622545,4.142135917478334,4.126275488426743,,
11,14.0,3.0311241256649413,3.0128163787498217,2.990627900888797,2.983031183225796,2.9737666827505254,2.958917837811306,2.9540952189576326,2.9581993143880116,2.964170872435501,2.9675825576924146,2.980820735756131,2.984722853587799,2.9663470247224675,2.9501033472157037,2.93543359099715,2.9261035967300075,2.936588294663741,2.9429765601406035,2.9345963384293494,2.9395768923946477,2.9496053846330015,2.9539833982011148,,
12,15.0,3.29094539952734,3.3000791635768225,3.30177289902759,3.3214514079121025,3.3560110811446764,3.3764071118798635,3.374708420131274,3.4005003756187806,3.4178001094982227,3.414745316387134,3.424787016657947,3.438750638963917,3.4478623123833967,3.4609540411682245,3.4817146149934075,3.4909182221540838,3.487201261349973,3.49181787451287,3.5143922307562927,3.5372370869532337,3.55041201557802,3.561422362437531,,
13,16.0,2.7001401758574324,2.810974772101892,2.9504584599614483,3.0116638228420927,3.0436606193895823,3.158141498551616,3.3330326114977775,3.5474049224676545,3.761850869384978,3.969391818652321,4.087342283646482,4.177597207277949,4.299882907326532,4.4304720264575534,4.551286469185873,4.626675427253113,4.6820409735792,4.732204279006001,4.759272363204323,4.832433541452763,4.915558831136572,4.933567070025167,,
14,17.0,7.1322031627439895,7.085912661732947,7.07722447036601,7.128929019609653,7.186510047429873,7.197385343958099,7.2152987066381655,7.279475780483472,7.381163876164307,7.441810418369296,7.441307242417814,7.435545347078198,7.422431124676767,7.384978789488453,7.357659909214858,7.341050505738341,7.304263085397325,7.277405109299765,7.266952748524924,7.267322296442747,7.279656552182728,7.308568553812374,7.333680425113623,7.339678669535622
