,0,1,2,3,4,5,6,7,8
0,1.0,-0.06076121750366115,-0.06075945443071377,-0.0607650974964914,-0.06075831451516557,-0.060760699093553104,-0.060779874583657884,-0.06079771532745203,-0.060796199051015215
0,2.0,-0.08789823955226618,-0.08783891985342714,-0.08786875067870113,-0.08792749733984885,-0.08799188946785098,-0.08805112261762167,-0.08810442722494018,-0.08814699557809255
0,3.0,-0.08902342748637548,-0.08887338805006732,-0.08878467082790349,-0.08870450883955298,-0.08862573211301278,-0.08854393789767309,-0.08845154549162994,-0.0883669310052418
0,4.0,0.058339574877502805,0.05866776614732142,0.0591602540228227,0.05925997445838817,0.059312821478350146,0.059399780431829155,0.05944966620618228,0.05946041244931804
0,5.0,-0.09028685707987213,-0.09010896813787114,-0.08996898842226127,-0.08983397866538566,-0.08971083284999921,-0.08959787016010562,-0.08949380997378477,-0.08938854101432851
0,6.0,-0.0956275862316104,-0.09559005179243044,-0.09552366119205465,-0.09549475282981104,-0.0954959987950161,-0.09549971270101586,-0.09548338565866615,-0.09546392776805761
0,7.0,0.048598688969254726,0.054904655128752665,0.060617534365687634,0.06207715556411363,0.062107903049779825,0.062045256039326,0.06202469954516377,0.0620134939955261
0,8.0,-0.0050466763078855,-0.0049180497478074365,-0.004857472477317702,-0.004857390557909833,-0.004879822038775585,-0.00490473628642599,-0.004930287407673097,-0.004950615687061638
0,9.0,,,,,,,,
0,10.0,-0.03341058905659902,-0.0332588604367288,-0.03314116652552117,-0.03306988245159244,-0.033033386075597186,-0.033006858393005614,-0.03298603286144602,-0.032989055654578575
0,11.0,0.04870940866581678,0.04840237078208956,0.047514213981807205,0.04653066137869342,0.045787050911967477,0.04516852004005469,0.04450770571280385,0.043992794247119486
0,12.0,0.07685522968879618,0.07684130834488173,0.07694592076466086,0.07705233406209464,0.07710902683212109,0.07712805733029192,0.07714552549558822,0.07716349722635224
0,13.0,-0.05304530533221419,-0.05296903722391542,-0.05291151241106381,-0.05284019353130979,-0.05276554385805377,-0.05268992470045576,-0.0526119960381197,-0.052552414111828843
0,14.0,0.05436953623520265,0.054393542383952394,0.054404987352932664,0.054415378020466136,0.05444217273399939,0.05445280334466793,0.054417647434307694,0.0543853683808099
0,15.0,-0.007773729578865673,-0.007824398223859157,-0.007895695833643305,-0.007908291438543758,-0.007854756249867045,-0.007769228365730776,-0.0076748106869129916,-0.00759642328385943
0,16.0,0.08528123191467772,0.08318173884543117,0.07755328498391918,0.07139548832751762,0.06789632284851037,0.06688595044453814,0.06669443995238371,0.06567995405048935
0,17.0,0.09331300376628467,0.09377904570898733,0.09382074824670412,0.09388931023285214,0.0939366985293093,0.09396127817236608,0.0939679962841168,0.0939488668427047
0,18.0,-0.09673622535808739,-0.09661833291096714,-0.09653855355640288,-0.09647011177502586,-0.09639208599057746,-0.09630467012737419,-0.09621689524417386,-0.09615297315214845
0,19.0,-0.0884142144689424,-0.08846422201043738,-0.08849047921855743,-0.08851478345395841,-0.08854032244978557,-0.08855557739509132,-0.08855640407676967,-0.08856431042779689
0,20.0,-0.07846939857464943,-0.07828634206808373,-0.0781256230523582,-0.07798694100976482,-0.07785548629098586,-0.07772271129659486,-0.07758626622125152,-0.07748219426378747
0,21.0,0.0674748511276451,0.06772679428042068,0.06707268103042682,0.06604996150955,0.06533733685049993,0.0647688639001842,0.06407194985938143,0.06385585918809672
0,22.0,-0.07803632278298836,-0.07816030858340114,-0.07821337966027866,-0.07819757213416209,-0.07815148110368332,-0.07815569082676872,-0.07824956097663768,-0.07833434223187906
0,23.0,-0.0017030279492596054,-0.0017689616391118668,-0.0017812230390966363,-0.001776443451532953,-0.0017760580523594966,-0.0017303121546493971,-0.001617266118949152,-0.0015348494960580475
0,24.0,0.08797415590333012,0.08802958432894142,0.08804737760659326,0.08805935946002112,0.08805810625414698,0.08804565144612525,0.08803259668445744,0.08803072456998676
0,25.0,-0.07148481454935422,-0.07155188340739889,-0.07157222345555309,-0.07163079215844834,-0.07172901155575344,-0.07183287585927033,-0.07191140114111108,-0.07195933389962252
0,26.0,-0.06090217685337899,-0.06074769320683485,-0.06073202496890064,-0.0607827400274564,-0.06086454628349971,-0.060956361037925434,-0.06105318069899844,-0.06112208321706009
0,27.0,-0.06359065234979741,-0.06339596449373432,-0.06321022616896327,-0.06303077697026062,-0.06283828823231637,-0.0626450811926245,-0.062466807998168034,-0.0623131243817028
0,28.0,0.0918806055397859,0.0917410900976871,0.09170737481274539,0.09175158317088972,0.09192663141855716,0.09218618677924642,0.09244495333188461,0.0926204563065122
0,29.0,-0.04505807580101395,-0.044278977548666006,-0.04358619580023816,-0.043272048252940135,-0.04321979352214362,-0.04324032165817579,-0.04319321506637864,-0.043100996400617105
0,30.0,-0.07539375982397502,-0.07543329429076452,-0.07549682779296593,-0.07540873661915377,-0.0752582652930373,-0.07513700817007438,-0.07511715458251711,-0.07519037422789539
0,31.0,-0.02690795839826398,-0.027171608654957675,-0.027271751495897594,-0.0272630911663314,-0.027288834158157124,-0.027359322848169353,-0.027421042504667276,-0.027452651104276585
0,32.0,0.036758783167476675,0.037566327329872765,0.03856525128264165,0.03945303834286669,0.0397673666491808,0.039711041530723835,0.03965129505803876,0.03963413057412906
0,33.0,-0.022507016276382703,-0.0218279601936731,-0.02125714524881011,-0.02067942032348832,-0.02015809512736728,-0.019748192266173466,-0.019465958874350722,-0.01929578134707218
0,34.0,-0.004453021427187813,-0.004338443879687707,-0.004266832754564346,-0.004179024965519501,-0.004173612262990665,-0.004283809638823736,-0.0044803052429612505,-0.004677612629019377
0,35.0,-0.07603315802146507,-0.07734331345584894,-0.07554420696704903,-0.07534604674085132,-0.07573962095961366,-0.07620536987774144,-0.07670273260423006,-0.07705087239190836
0,36.0,0.016442906249931763,0.016552317881574154,0.016668936326208948,0.0167831928118518,0.0168500866188852,0.016881769951749222,0.016919450924206842,0.016974435130904412
0,37.0,0.0005474992774589655,0.0005651202416206366,0.0005934929965786729,0.0006108799633936684,0.0006230893563006383,0.0006413822466809846,0.0006679412856730856,0.0006907058019422087
0,38.0,0.00038346971620575865,0.00040633448556371993,0.0004063459373805704,0.00040088492972412186,0.00039042214187535567,0.00037363331435974744,0.0003548191191782261,0.0003479301279583742
0,39.0,0.000494739497022963,0.0004325565700100553,0.00040515876706387783,0.00044822127377988397,0.00048706477472198453,0.0004839662447694487,0.00044169972813795725,0.00039364998932655144
0,40.0,-0.01280708844040737,-0.01317601542189197,-0.012534115433521146,-0.011848797687538437,-0.01186472903433485,-0.010625340377779036,-0.006710913615426978,-0.002536748621368909
0,41.0,0.0011977811768396668,0.0011810785541043996,0.0011679834802878783,0.0011611436463614885,0.001163707072117552,0.001169104769747152,0.0011747576900350697,0.0011817709236163717
0,42.0,-0.00011275368550232635,-0.0001688975999364751,-0.00019211143719053772,-0.00021779976492688216,-0.0002268652127835475,-0.00022226283855439783,-0.00021713092211193794,-0.00022033643101711196
0,43.0,0.0013292140126739073,0.0013121579086148925,0.001313630474467647,0.001319305259407306,0.0013271197046875675,0.0013292536136989836,0.001312825910817333,0.0012834423975522085
0,44.0,0.001520393372741845,0.001468275377850921,0.0014662343266025617,0.0014821628836931588,0.0014888498011397815,0.0015202044770664233,0.0015937205470261894,0.0016491146696617155
0,45.0,3.887959149550685e-05,5.93985265899874e-05,6.33055967823494e-05,6.83831020612543e-05,7.067689987596103e-05,7.13653403736071e-05,7.304280285303967e-05,7.481652778285557e-05
0,46.0,0.00038360730064384657,0.0004273310026300029,0.0004118673765128002,0.00039013875015826027,0.0003841087364750338,0.0003813881620234536,0.00037775241901058266,0.0003838690107334772
0,47.0,-0.00020723461968114439,-0.00017294208373265144,-0.00016081816198238678,-0.000159449600102648,-0.00014853889956720518,-0.0001363451560241412,-0.00013472340339696368,-0.0001339164815550803
0,48.0,0.000488790886458484,0.0005626837823165673,0.0005810917737639128,0.0005663427023073328,0.0005554910544024773,0.000560605959441305,0.0005661444535355194,0.0005619634795455805
0,49.0,0.0008244763367388111,0.0007243796846663988,0.0006670857451932982,0.0006052097968539805,0.0005428899453674989,0.0004847139713931489,0.00043475651412278044,0.00039488667901063103
0,50.0,0.000320949949888016,0.00028526576057387015,0.000256952077146451,0.0002385907152438133,0.00022996872809872212,0.00023033442974255952,0.00023372312132561348,0.00023254395886252965
0,51.0,-0.00013229358959837903,-0.00018237397267904736,-0.00019029889281758154,-0.00019298932322525428,-0.0001890815072438786,-0.00018002684383577744,-0.00017604526538659388,-0.00018294292381481565
0,52.0,-0.0007680712620094912,-0.000808206446357419,-0.0008159317071543416,-0.0008192040071513169,-0.0008217503933882658,-0.0008324651183436669,-0.0008474826697282162,-0.0008479043772640622
