,0,1
0,1.0,9915323.21043139
0,2.0,322.1413876960437
0,3.0,190584.67095388978
0,4.0,81948349.26452833
0,5.0,1510073.1108128414
0,6.0,2488573.9995592097
0,7.0,16282870.598283142
0,8.0,11213517.813812533
0,9.0,617142.7010108643
0,10.0,940554.6305605457
0,11.0,197395.68757310498
0,12.0,2325392.8706117654
0,13.0,4445445.8451678045
0,14.0,15230416.863129575
0,15.0,1285914.2789026806
0,16.0,449.936286125262
0,17.0,19762450.530366674
0,18.0,132264.1884922072
0,19.0,608398.2650012502
0,20.0,125731.58150218919
0,21.0,310.49789742596005
0,22.0,34843590.413192995
0,23.0,471.51410721893023
0,24.0,218910.81605428387
0,25.0,487470.57263687754
0,26.0,1792184.0881304578
0,27.0,629829.022472888
0,28.0,7627641.809357306
0,29.0,2775268.466484675
0,30.0,49189077.319252476
0,31.0,24532802.462407693
0,32.0,35201580.342309825
0,33.0,10438614.11286905
0,34.0,1374780.7888367618
0,35.0,442418.5597417573
0,36.0,992473.6577810417
0,37.0,27054010.086454537
0,38.0,212.29747207337675
0,39.0,349663.41768342344
0,40.0,21667964.228326976
0,41.0,170753.8398225858
0,42.0,352031.32237632654
0,43.0,507731.46994432405
0,44.0,174.84688117887072
0,45.0,166423.44755676074
0,46.0,2065643.818787626
0,47.0,224.0164773085069
0,48.0,693199.9036260498
0,49.0,112077.71576809356
0,50.0,137096.08172906746
0,51.0,393119.98961887625
0,52.0,821869.2115448718
0,53.0,472732.03389705194
0,54.0,717187.6200130479
0,55.0,102019.53882147234
0,56.0,4494895.841167964
0,57.0,227592.2082940721
0,58.0,68664.03688831645
