,0,1,2
0,1.0,1270219.661635861,458093.24945393763
0,2.0,275.52283268639655,856.9186855740857
0,3.0,121705769.42919789,8475235.980863582
0,4.0,65815511.52269797,824759.9814564466
0,5.0,1537431.4837167724,983226.3494126843
0,6.0,6828040.68702361,502138.5871036895
0,7.0,2172063.044129525,4697270.5655245995
0,8.0,208566112.40739828,194444073.1321362
0,9.0,2087852.2636516986,381814.61183684436
0,10.0,422894.0724275112,52124.61415394384
0,11.0,2550342.0610474227,595516.7751948346
0,12.0,87866647.53470507,13121233.806743648
0,13.0,14260550.696366671,6272078.271797143
0,14.0,77517830.1057302,40105159.682563804
0,15.0,15292035.857093602,6143917.063087987
0,16.0,72406269.63403507,11421467.293274831
0,17.0,46658734.31504764,23902507.648892898
0,18.0,1490553.377712031,702729.3601077317
0,19.0,1188409.080162532,1035911.0127971306
0,20.0,13474456.158075659,55851.110474177636
0,21.0,380.662934481306,469.4503873396897
0,22.0,32898567.887281045,211951.39736959751
0,23.0,582.0239935279933,660.7708815980234
0,24.0,801753.5622475946,56318.941413002176
0,25.0,2428503.4353547366,178997.53715124357
0,26.0,21377014.102044407,10307781.818570884
0,27.0,5153045.266582651,1202539.2349538794
0,28.0,7609569.492810024,3169578.9664757303
0,29.0,4756685.151202986,485681.07458176394
0,30.0,632879.5377846179,123112.64620855477
0,31.0,2460035.8265854856,133566.25465548542
0,32.0,52886982.06221353,13443671.927056551
0,33.0,5849739.082458149,2381931.110483222
0,34.0,527812.7834737606,89912.851111887
0,35.0,74979472.71184441,69693.09762904161
0,36.0,1291760.2135399312,146258.92617113199
0,37.0,417572541.6777939,189765838.53058606
0,38.0,219.88156796131997,182.5353940344366
0,39.0,2321437.923502576,445365.85879184504
0,40.0,35330715.693249926,193797.95752903854
0,41.0,1487098.121214228,220076.5395106417
0,42.0,1276856.208420081,214616.88647277773
0,43.0,1271586.7725176164,208379.5010847322
0,44.0,538.1860131190091,38.75686494133495
0,45.0,201599.40623382392,10992.965767155976
0,46.0,253597.7369250273,37422.83283483557
0,47.0,398.8060946455559,265.1555791038207
0,48.0,156122.08262489908,20924.486107274985
0,49.0,1735843.4032446556,258069.52884587628
0,50.0,21151030.853584707,100879.67972559614
0,51.0,639992.9141239396,379751.58523916407
0,52.0,32505837.308316823,6574966.038334692
0,53.0,257236.28116176056,99428.5725574359
0,54.0,112252.19429309052,322500.16374853265
0,55.0,6028305.126404585,29964.3756429497
0,56.0,190114238.1305579,33843302.80899132
0,57.0,687587.0535770952,163604.49606239353
0,58.0,1898956.3436182386,739582.4518902856
