,0,1,2
0,1,3,3
0,2,4,3
0,3,3,3
0,4,3,3
0,5,2,3
0,6,3,2
0,7,3,3
0,8,3,3
0,9,3,2
0,10,1,3
0,11,2,3
0,12,3,2
0,13,2,3
0,14,3,4
0,15,2,3
0,16,2,2
0,17,3,3
0,18,3,3
0,19,3,2
0,20,4,3
0,21,2,3
0,22,4,3
0,23,2,3
0,24,3,2
0,25,3,2
0,26,2,4
0,27,2,2
0,28,2,3
0,29,4,2
0,30,2,3
0,31,2,4
0,32,2,2
0,33,2,3
0,34,2,2
0,35,4,4
0,36,2,2
0,37,2,3
0,38,2,3
0,39,3,3
0,40,3,1
0,41,2,2
0,42,2,3
0,43,2,3
0,44,2,2
0,45,3,3
0,46,2,2
0,47,2,5
0,48,2,4
0,49,2,2
0,50,2,3
0,51,2,2
0,52,2,2
0,53,3,3
0,54,2,3
0,55,2,2
0,56,2,2
0,57,3,2
0,58,2,3
