,0,1,2
0,1.0,9262533.04922201,2668043.7811742597
0,2.0,57.85316567990134,29.286308145429498
0,3.0,13186889.795969624,7794.9490809140225
0,4.0,2694764.054560921,12701.222149013414
0,5.0,931650.4204695132,268123.2674472334
0,6.0,245505.87975758154,126548.11019152147
0,7.0,6139634.728214632,1902263.5249123764
0,8.0,123669.66262411486,5080.8874124029935
0,9.0,16356.957774669652,22939.376886737824
0,10.0,241995.81886665995,5410.154475559795
0,11.0,6696218.342601486,3911856.5359603697
0,12.0,5695196.5170797575,1990781.6206899057
0,13.0,4024110.630453702,1558101.2092467158
0,14.0,1842101.8437884883,84106.01146138221
0,15.0,1270674.1153614148,455470.37140903244
0,16.0,39999403.497787274,9392456.748454902
0,17.0,2915069.318888904,1492064.679454473
0,18.0,3467931.2082623234,100910.77016933986
0,19.0,82629.4995802521,8469.083023791123
0,20.0,1394.0710169407544,4.645843465636339
0,21.0,39.799108416195374,6.349969074350266
0,22.0,8013843.044394369,20877.984137737258
0,23.0,5901151.360823803,879073.8112690006
0,24.0,75694.07473832248,6720.812794322856
0,25.0,142915.72894780274,67543.73016321161
0,26.0,1099487.587662966,576797.6050622155
0,27.0,549185.5551792326,71654.52811280938
0,28.0,933702.5090162882,181683.84285424824
0,29.0,7198864.259364976,1091510.1258975242
0,30.0,57513.21984599433,2613.2764167441046
0,31.0,75137.79541026069,17594.458153141793
0,32.0,4862664.266400949,1409141.3158294593
0,33.0,436302.04826744145,70411.10011187229
0,34.0,329067.01562787115,72912.69414231752
0,35.0,87835.26023947482,5544.961964586129
0,36.0,5822611.74257736,2045886.775768343
0,37.0,934470.1035779178,179592.44206759433
0,38.0,7.591442046645318,1.3179316045973022
0,39.0,60380.00250015964,17405.236768722676
0,40.0,2586411.1550023984,1131.1081758148143
0,41.0,20087.10980791582,4449.6495337940005
0,42.0,237468.5061177755,23222.934908877414
0,43.0,99476.30240943561,33409.63991514471
0,44.0,46.49097329181704,14.05319418682773
0,45.0,17625.636941545068,1243.589909505904
0,46.0,33901.10259966222,15240.19298026718
0,47.0,28.62201270593681,25.898797866170522
0,48.0,8381.811239190376,5826.335451774923
0,49.0,75687.65377127199,15794.85635975097
0,50.0,19315.226935682906,1943.328981014808
0,51.0,39686.71220895173,11484.573356134906
0,52.0,2502556.8226239216,390896.5420853979
0,53.0,109891.07428171072,29540.534890168812
0,54.0,171486.7976711482,14965.229570497439
0,55.0,6443553.7348467605,49298.199540369584
0,56.0,1017960.9391273748,19405.707971329528
0,57.0,362945.69363124017,64572.13051065194
0,58.0,165087.65833578038,5140.599345620277
