,0,1
0,1.0,94223.39213726122
0,2.0,15.674721624220126
0,3.0,6161945.916099025
0,4.0,2137065.186338279
0,5.0,153454.18968788092
0,6.0,1907946.694829246
0,7.0,6.66335388688468
0,8.0,829559.1414841773
0,9.0,398096.43863085174
0,10.0,225958.1906854849
0,11.0,261136.4923242731
0,12.0,8231907.079751925
0,13.0,2158336.8609213224
0,14.0,7104006.416348925
0,15.0,3668664.824115379
0,16.0,15727431.22058707
0,17.0,3756932.0789077934
0,18.0,614117.94245343
0,19.0,2644346.9020420946
0,20.0,49521.41008488138
0,21.0,21.131369347023274
0,22.0,4090836.2662110277
0,23.0,57596.50655883974
0,24.0,149490.03216623393
0,25.0,42988.84008662784
0,26.0,11126757.576137025
0,27.0,582329.3304073373
0,28.0,1033069.7421129028
0,29.0,1877634.2708199248
0,30.0,291175.1769026081
0,31.0,64495.46941040437
0,32.0,2458436.7187441234
0,33.0,1877363.043318437
0,34.0,25284.03915136507
0,35.0,1992589.8143720233
0,36.0,685320.7594280101
0,37.0,1266630.818235758
0,38.0,32.565308887823825
0,39.0,2010696.320674084
0,40.0,39781.52096474389
0,41.0,53004.588243002145
0,42.0,206648.61830011752
0,43.0,830786.4536017405
0,44.0,10.436726649522479
0,45.0,11179.08172805931
0,46.0,6718958.992268425
0,47.0,21.509864683824674
0,48.0,18973.409022449432
0,49.0,157436.22933839093
0,50.0,10309.658485569928
0,51.0,47948.67174995935
0,52.0,3414072.6990445126
0,53.0,2169739.8099163845
0,54.0,18841170.554070204
0,55.0,188397.41370611527
0,56.0,318181.3890944573
0,57.0,297755.8074497349
0,58.0,26447.222794962476
