,0,1,2
0,1,3,3
0,2,3,3
0,3,4,3
0,4,2,2
0,5,4,3
0,6,3,2
0,7,3,2
0,8,2,2
0,9,3,2
0,10,3,2
0,11,3,3
0,12,3,4
0,13,3,3
0,14,4,4
0,15,2,2
0,16,4,3
0,17,3,2
0,18,4,3
0,19,3,3
0,20,3,3
0,21,4,3
0,22,2,3
0,23,3,2
0,24,3,3
0,25,2,2
0,26,3,2
0,27,3,2
0,28,3,3
0,29,5,4
0,30,2,2
0,31,3,3
0,32,3,3
0,33,4,4
0,34,3,3
0,35,3,3
0,36,3,3
0,37,2,3
0,38,3,3
0,39,1,2
0,40,4,4
0,41,3,4
0,42,3,3
0,43,3,4
0,44,3,3
0,45,2,3
0,46,2,4
0,47,2,2
0,48,3,3
0,49,2,3
0,50,1,2
0,51,2,3
0,52,3,3
0,53,2,3
0,54,4,5
0,55,3,3
0,56,3,3
0,57,2,2
0,58,3,3
