,0,1
0,1.0,638025.8766079079
0,2.0,247.29497767589618
0,3.0,35000.62965816743
0,4.0,7016714.041690521
0,5.0,177257.26609104424
0,6.0,548220.9841285744
0,7.0,22924069.78516158
0,8.0,178044056.71522024
0,9.0,976952.9104970042
0,10.0,457799.74133394775
0,11.0,587027.9439928031
0,12.0,33854087.69474252
0,13.0,3315539.5015480076
0,14.0,392.3963870351589
0,15.0,4853141.593907723
0,16.0,11497901.734720636
0,17.0,1467206.918628684
0,18.0,267082.8359409306
0,19.0,197970.3065366749
0,20.0,32591452.067895852
0,21.0,1011.6453936948241
0,22.0,377688.87412928
0,23.0,926.9734515498075
0,24.0,1562327.4909959505
0,25.0,790461.8544696548
0,26.0,7242687.187595058
0,27.0,676382.7292218803
0,28.0,196397.092660637
0,29.0,664230.1735212359
0,30.0,251954.8691264213
0,31.0,202487.65105183882
0,32.0,15549429.007090202
0,33.0,8297006.070590198
0,34.0,505022.47773308936
0,35.0,2239625.9866912207
0,36.0,1391637.7858343676
0,37.0,2591510.1403726074
0,38.0,119.54750365477246
0,39.0,363125.9691714172
0,40.0,2988053.7064385014
0,41.0,13374.348109140989
0,42.0,239457.6713140261
0,43.0,3187520.337741879
0,44.0,85780.56189412266
0,45.0,146574.1662455004
0,46.0,197276.1280504447
0,47.0,129.02171301619572
0,48.0,75775.08351292639
0,49.0,101592.76227538087
0,50.0,20018.73782472458
0,51.0,972469.295725561
0,52.0,5839164.465849344
0,53.0,2225617.3277461743
0,54.0,2326488.7820533477
0,55.0,430881.13962994283
0,56.0,8007700.8668926265
0,57.0,500970.96027021407
0,58.0,932496.3958947242
