,0,1,2
0,1.0,4161889.9935258087,
0,2.0,10.328598934285607,
0,3.0,4652563.333332193,
0,4.0,9930599.559506979,
0,5.0,295246.76731147786,
0,6.0,5554277.997828923,
0,7.0,4008853.0690865214,
0,8.0,2185329.410492912,
0,9.0,92399.54108257557,
0,10.0,384659.85619247536,
0,11.0,503310.97920191137,
0,12.0,7554098.926125076,
0,13.0,1968515.4700472238,
0,14.0,17.34054300361385,
0,15.0,1100029.172412777,
0,16.0,33.420192049665424,
0,17.0,14962885.672684267,
0,18.0,74.4446328792318,
0,19.0,25754.08821184701,
0,20.0,19539.21766766549,
0,21.0,10.139327502680816,
0,22.0,989246.5980596805,
0,23.0,2.643464961731121,
0,24.0,13902.366936658611,
0,25.0,108347.41798320158,
0,26.0,693323.7001377695,
0,27.0,415722.54106650327,
0,28.0,4881129.958884209,
0,29.0,2063654.1393460296,
0,30.0,17234657.118602805,
0,31.0,194245.66808512268,
0,32.0,2380547.5382117955,
0,33.0,38689.73332169416,
0,34.0,1269387.115035594,
0,35.0,1317193.2823145762,
0,36.0,2013269.0272855042,
0,37.0,3661242.8659094237,
0,38.0,19.028967087809143,
0,39.0,363408.33512225334,
0,40.0,27448659.858872574,
0,41.0,162812.175207672,
0,42.0,1736989.4133171218,15514.521797389212
0,43.0,54529.15265962553,
0,44.0,24.401058542298564,
0,45.0,24473.77618008953,
0,46.0,89519.01392874311,
0,47.0,444275.19591496827,
0,48.0,9887.81360711059,
0,49.0,6409673.376256283,
0,50.0,43835.27057507876,
0,51.0,277014.4047656903,105606.89473945096
0,52.0,1860158.071808621,
0,53.0,18755.880167018633,
0,54.0,357314.49650530703,39564.16309181222
0,55.0,272120.9167297623,
0,56.0,1994145.8878982044,
0,57.0,101599194.09178871,
0,58.0,23327200.324689604,
