,0,1
0,1,8.670225566776103e-08
1,2,3.8049233397955935e-08
2,3,3.8230551656999947e-08
3,4,3.354689574516088e-07
4,5,4.558914849972019e-08
5,6,1.0992763138153976e-07
6,7,9.477920653317865e-07
7,8,1.372679837665302e-07
8,9,6.335111893380942e-08
9,10,4.412697187780575e-08
10,11,4.705590717046392e-08
11,12,4.1587424528329055e-08
12,13,1.0583871708540585e-07
13,14,3.459890228854602e-08
14,15,2.621240910611525e-07
15,16,9.34668503172566e-06
16,17,4.3337996482454667e-08
17,18,2.9786971544674466e-08
18,19,2.490445374598632e-07
19,20,2.0885767255063728e-07
20,21,1.566859953635439e-07
21,22,1.9852391961917326e-06
22,23,7.148192473114739e-08
23,24,3.887745045817354e-08
24,25,1.0301739978357191e-07
25,26,8.797096375183372e-08
26,27,2.6734821170190125e-08
27,28,5.370050213976851e-08
28,29,1.0874758061048698e-07
29,30,7.326693267799363e-08
30,31,1.1833801052429617e-07
31,32,2.638092474627429e-07
32,33,6.667303329375995e-08
33,34,8.18274693687747e-06
34,35,3.948057458164327e-08
35,36,2.65102290795616e-07
36,37,3.100553459630191e-08
37,38,3.499869390419055e-08
38,39,3.9562740030403335e-06
39,40,6.239247058763649e-06
40,41,2.5894779001303237e-08
41,42,2.9835226111273165e-08
42,43,3.942661623732208e-08
43,44,1.793118181450074e-08
44,45,3.6943439630524635e-08
45,46,2.4748165755698954e-08
46,47,2.419410304500502e-08
47,48,2.6540813103741395e-08
48,49,1.4914872035081034e-07
49,50,2.173434420619745e-08
50,51,4.0984604958179015e-08
51,52,3.648405084966612e-08
52,53,3.2559685054078366e-08
53,54,3.0087468617615726e-07
54,55,0.00043251800268418724
55,56,1.9545714719219553e-08
56,57,2.428611310545413e-08
57,58,3.471481590374243e-08
