,0,1
0,1.0,793289.74472144
0,2.0,1223.8007993690767
0,3.0,27912976.607676357
0,4.0,19110846.9337779
0,5.0,3341168.133140103
0,6.0,837236.2347320918
0,7.0,13466704.296484344
0,8.0,25075668.01514992
0,9.0,1211253.9425339256
0,10.0,1309519.5592665547
0,11.0,7319406.597171951
0,12.0,40187317.46173318
0,13.0,13390556.444106426
0,14.0,4168805.3263160572
0,15.0,5581010.598625617
0,16.0,445.44588946609656
0,17.0,11615956.739753671
0,18.0,1736032.9176149862
0,19.0,75218015.11928156
0,20.0,752564.4853060707
0,21.0,486.68958932024077
0,22.0,31830238.8075993
0,23.0,1753.5183540699236
0,24.0,5094735.909816313
0,25.0,3466910.1625078614
0,26.0,66550199.78461628
0,27.0,1575714.9818545084
0,28.0,28698383.040131666
0,29.0,935105.1364224565
0,30.0,7613802.076210038
0,31.0,9718160.713598354
0,32.0,36426373.85678092
0,33.0,2443729.032464801
0,34.0,519721.35524802987
0,35.0,2330182.0578528815
0,36.0,3690467.880627256
0,37.0,7570380.23499574
0,38.0,1784.0474882452227
0,39.0,1227426.4123855222
0,40.0,52233020.16229361
0,41.0,250266.5456324229
0,42.0,1811855.862533729
0,43.0,1363772.1255581477
0,44.0,93626.67434904235
0,45.0,42735.26484393999
0,46.0,619741.2543895033
0,47.0,1152.454246831292
0,48.0,470960.80880712974
0,49.0,1885091.3572997758
0,50.0,171945.50009830762
0,51.0,451566.1229439679
0,52.0,48178560.38007589
0,53.0,2332851.8350114254
0,54.0,1463768.3888175972
0,55.0,3485736.783864569
0,56.0,10079567.792700043
0,57.0,952442.8331552383
0,58.0,236700852.77906948
