,0,1
0,1,8.517180202719274
1,2,8.517159995944525
2,3,8.517012506250612
3,4,8.517169736682582
4,5,8.517189782354567
5,6,8.517190786424305
6,7,8.515888522497383
7,8,8.516466441986818
8,9,7.507129746728731
9,10,8.517134840649309
10,11,8.517190187462397
11,12,8.517182880096792
12,13,8.516566218639468
13,14,8.516963808057001
14,15,8.515570003972702
15,16,8.503841321614198
16,17,8.517190223019881
17,18,8.51712119377521
18,19,8.516098143837173
19,20,8.516909839170774
20,21,8.51324195937767
21,22,8.517181739906984
22,23,8.510805805185147
23,24,8.516998129057779
24,25,8.517175554789043
25,26,8.517189282497334
26,27,8.517078110755456
27,28,8.51719168236771
28,29,8.517124190689053
29,30,8.517183584552203
30,31,8.517162356147034
31,32,8.51287939685023
32,33,8.516740506466505
33,34,8.515379783658243
34,35,8.517190836409279
35,36,8.517010331841874
36,37,8.50964892718487
37,38,8.464929379576201
38,39,-inf
39,40,-inf
40,41,8.50088526423576
41,42,8.500889710303738
42,43,8.505577251914666
43,44,-inf
44,45,8.419984011694261
45,46,-inf
46,47,-inf
47,48,8.472351906239037
48,49,-inf
49,50,8.49512932534217
50,51,-inf
51,52,8.498183277672712
52,53,-inf
53,54,8.481723027621957
54,55,-inf
55,56,-inf
56,57,-inf
57,58,-inf
