,0,1
0,1,4.9972362127160817e-08
1,2,2.422107531464743e-08
2,3,4.9263419150413815e-08
3,4,1.1034612641405586e-07
4,5,1.962639759316123e-07
5,6,2.2971395364018533e-07
6,7,6.092050715166352e-08
7,8,2.817494388523209e-08
8,9,8.186122744789291e-08
9,10,7.748526081450165e-08
10,11,5.6957431945758026e-08
11,12,3.919746314760059e-08
12,13,4.4563155549967647e-08
13,14,1.7644980164899894e-07
14,15,2.669765801629819e-07
15,16,7.657504072770033e-08
16,17,7.460174698774332e-08
17,18,1.8585225778522066e-07
18,19,1.2248531129357761e-07
19,20,4.4193040230635296e-08
20,21,4.671888679637724e-07
21,22,1.7807607659058573e-07
22,23,2.9419124963280155e-05
23,24,6.260283452482265e-08
24,25,5.628222904278551e-08
25,26,2.720710194140765e-07
26,27,2.152484486918639e-07
27,28,5.948151478136064e-07
28,29,1.798627075593276e-07
29,30,1.0130112364621193e-06
30,31,4.3712732411085706e-07
31,32,5.017784976387656e-07
32,33,8.485657373870407e-08
33,34,9.259763894827431e-06
34,35,4.3649353848266016e-07
35,36,7.88772562786663e-08
36,37,5.556921239256943e-08
37,38,3.7277801946908876e-08
38,39,3.192963150429605e-08
39,40,3.663080687264073e-08
40,41,1.962670226789967e-08
41,42,2.7950477865193018e-08
42,43,2.9609321567553113e-08
43,44,2.5384695357665175e-08
44,45,4.187204970795564e-08
45,46,3.833237351286456e-08
46,47,3.6306297845695184e-08
47,48,2.683334424585945e-08
48,49,2.737293876714135e-08
49,50,1.6930448007550297e-07
50,51,3.7757040986633425e-08
51,52,3.8036869785543e-08
52,53,2.474853989807137e-08
53,54,2.403480693392168e-08
54,55,3.7443197407823845e-08
55,56,3.509047341029495e-08
56,57,1.679416971931717e-08
57,58,3.4455945913962645e-08
