,0,1,2,3,4
0,1.0,-0.033270291282350935,-0.0335641710077394,-0.033547992332469884,-0.033558804825883436
0,2.0,-0.041572116390605665,-0.04149357578660164,-0.04136868776923578,-0.04121624193046002
0,3.0,-0.040391523353506514,-0.04020284587014066,-0.04007932271194388,-0.04011886189008533
0,4.0,0.014884994755549696,0.017524490086542197,0.017458886213590794,0.01742394934906645
0,5.0,-0.04359069129456874,-0.043626940557547025,-0.043641975156179603,-0.04368073619629439
0,6.0,-0.043651669046846406,-0.04350052726943698,-0.04368695221104766,-0.04363252880699091
0,7.0,0.027309617182388325,0.03768343572868447,0.03773270918918234,0.03774107081294346
0,8.0,-0.0024456701561562538,-0.004835812036541732,-0.006323640430975217,-0.007443742519127433
0,9.0,-0.040672400674698725,-0.04105995370200473,,
0,10.0,-0.010128695513862574,-0.010215550235124734,-0.010058147051184015,-0.010073579732673584
0,11.0,0.01926868403868438,0.020512115283145567,0.02064615093412829,0.0208883429114832
0,12.0,0.029585506761379044,0.029433232520409025,0.02912146512921595,0.028946934437800144
0,13.0,-0.018843726423735677,-0.017062541726214176,-0.016827735098498352,-0.017566687460654946
0,14.0,0.03804835269011225,0.03808869697134202,0.03813274223911529,0.03817067085330308
0,15.0,-0.003494541786951717,-0.0036042937210489243,-0.0032326029522306995,-0.0024346381117800737
0,16.0,0.034244333252836906,0.037992616422831145,0.03794151831089745,0.03800484977349824
0,17.0,0.03315574636973247,0.03296149291340218,0.0327038021493067,0.03257610181382459
0,18.0,-0.02985989214232651,-0.029968736847586025,-0.03021457825439906,-0.030830891386877307
0,19.0,-0.03916875510812385,-0.04085219939879931,-0.04147326669122232,-0.04141250039843895
0,20.0,-0.03771245812846282,-0.03901339619539264,-0.0389344497260488,-0.0402212835234219
0,21.0,0.022492041033016736,0.02223735312841787,0.02343200659792987,0.02636080663928414
0,22.0,-0.029452778726372992,-0.02930783464615125,-0.02937197830726468,-0.029665750090528898
0,23.0,0.021330742469992225,0.021951878476949297,0.02209364991495553,0.02185729470584538
0,24.0,0.0341002593925615,0.033802795056350365,0.03350346940068337,0.03344750152339925
0,25.0,-0.02412414667511164,-0.024545380678663246,-0.024532135343472896,-0.024328634103338728
0,26.0,-0.035891938033854626,-0.036062890181894944,-0.03652755185834866,-0.03667053601207471
0,27.0,-0.028030648688548866,-0.027911429409507485,-0.027846327285900332,-0.02782745395995273
0,28.0,0.03211304083755222,0.03215733043249901,0.03236077855157343,0.032585731172327964
0,29.0,-0.014080780698206842,-0.019135539861343823,-0.019247734943359542,-0.020116682219350646
0,30.0,-0.038161102267855,-0.038293985245778706,-0.03801505966369448,-0.03808659264689264
0,31.0,-0.0015117119733936753,-0.000458261387146157,-6.527579237490477e-05,0.00018675932349280022
0,32.0,0.013216296600430588,0.012559313241683738,0.011239570151223545,0.011285676925218513
0,33.0,-0.013359163881383218,-0.013467500067636678,-0.013333702838388627,-0.013437851523902094
0,34.0,0.011214739223808817,0.010477332329295855,0.009463636859955006,0.009089977514527047
0,35.0,-0.03566035458501049,-0.035764848997778216,-0.03561462484124227,-0.03558953621314465
0,36.0,0.007768839230414048,0.007950501239115062,0.007715091951772058,0.007292032248680028
0,37.0,0.00038995963180466365,0.00018074826496581564,0.0003322567694595511,0.00035281998976330467
0,38.0,-0.00015024975103182934,-0.0002100320178712452,6.79817312394726e-05,0.00027707713948902187
0,39.0,0.00016137661990801811,7.46791867995515e-05,9.846305182272166e-06,-1.8218208234493495e-05
0,40.0,-0.0025778073957339275,-0.00028874772136450215,0.00012684119942596176,9.405657612563725e-05
0,41.0,0.0005996902044031857,0.0005419158544586329,0.0005151814655857126,0.0005530382035621588
0,42.0,0.00027595074049147544,0.00016691437499904911,3.6930225404177704e-05,-5.165951077618613e-06
0,43.0,0.0006635443239700486,0.0006600717611832848,0.0006317972443105885,0.0005512891375929786
0,44.0,0.0008091446886539197,0.0008118000496948609,0.0007732437023131407,0.0005526608022418392
0,45.0,0.00021746244835751716,0.0002238129053637182,0.00021743801780551891,0.00012785084767713236
0,46.0,9.998154016410159e-05,0.00010422830355238351,6.510101797581552e-05,2.3779068936990448e-05
0,47.0,0.0001906883684748804,0.00018296906412358763,0.00017012087087813873,0.00016419835836843316
0,48.0,0.00031678868912057324,0.0002789440759036489,0.00028621795282483646,0.0003129324586238032
0,49.0,0.00021791868401163064,0.0002438509743159174,0.0005791870240539525,0.0006082821833015398
0,50.0,0.0005772899126800003,0.0005759075398127386,0.0006282949480749412,0.0006297151839986856
0,51.0,-5.932799785456095e-05,-5.666696289461519e-05,-3.279201164188443e-05,2.5709599367431325e-05
0,52.0,-0.00023216720123689924,-0.00030978546435155805,-0.000288062602097117,-0.00023607870951049726
0,53.0,-0.00036312841470280557,-6.157469485116401e-06,-2.6631898672768362e-05,-2.6496345456216562e-05
0,54.0,0.00035504349438658894,0.0002929427338019525,0.0002666578260394726,0.00028372126090024
0,55.0,0.0382225556818473,0.038212269192533094,0.038161457324778984,0.038103442944765614
0,56.0,0.00022898033004049178,0.00025786506526835206,0.00027431743630067007,0.00033256929092829725
0,57.0,-6.610231177753171e-05,8.642460831404268e-05,3.1443134769130457e-05,6.152941654530159e-05
0,58.0,7.239468818880584e-05,8.136494729987147e-05,7.982072294395213e-05,0.00011623441258311889
