,0,1
0,1.0,2610615.40112173
0,2.0,404.7146793099229
0,3.0,51534197.94470671
0,4.0,21225897.128479615
0,5.0,1913143.1558468044
0,6.0,10234926.776124882
0,7.0,768.717322658038
0,8.0,24927156.506970234
0,9.0,1990610.0216727552
0,10.0,795639.6397516574
0,11.0,14168356.295262914
0,12.0,39036758.293593556
0,13.0,2789211.7735575885
0,14.0,22704246.251287416
0,15.0,2208568.9789778404
0,16.0,77068749.6470147
0,17.0,16567800.856299706
0,18.0,1463920.9252842534
0,19.0,7606152.105783079
0,20.0,2057968.5329004482
0,21.0,441.42065934078096
0,22.0,44671580.96759336
0,23.0,734791.1234763883
0,24.0,1023268.4602440487
0,25.0,531277.7239980449
0,26.0,34897993.93505897
0,27.0,2937499.3365733824
0,28.0,5133925.703962491
0,29.0,3015909.0763209173
0,30.0,1231442.929055887
0,31.0,1059489.8384823212
0,32.0,19446025.50857744
0,33.0,6255984.450843811
0,34.0,854701.2294643278
0,35.0,10054710.266323775
0,36.0,3737514.8855769853
0,37.0,5073589.489790298
0,38.0,672.4801928289401
0,39.0,3285397.335354874
0,40.0,339660.81733020535
0,41.0,133269.7906633774
0,42.0,418239.6758289932
0,43.0,3215180.9257914545
0,44.0,332.04969549671995
0,45.0,99719.26708427508
0,46.0,30810963.708085798
0,47.0,239.61412569349307
0,48.0,90225.59366833454
0,49.0,2997776.2286037924
0,50.0,67882.64730990409
0,51.0,387795.2465896477
0,52.0,7036138.405215649
0,53.0,13101014.046178706
0,54.0,112521317.87495613
0,55.0,1695639.788164394
0,56.0,16626685.803842865
0,57.0,36496699.74047409
0,58.0,114962.26009865763
