,0,1,2
0,1,3,4
0,2,3,2
0,3,3,2
0,4,3,4
0,5,3,3
0,6,2,3
0,7,2,2
0,8,2,2
0,9,3,3
0,10,2,3
0,11,3,3
0,12,2,2
0,13,2,3
0,14,2,2
0,15,2,3
0,16,4,2
0,17,4,3
0,18,2,3
0,19,5,3
0,20,3,3
0,21,4,3
0,22,2,2
0,23,2,4
0,24,2,3
0,25,3,3
0,26,2,2
0,27,2,3
0,28,4,2
0,29,4,3
0,30,4,2
0,31,2,4
0,32,2,2
0,33,2,3
0,34,2,2
0,35,2,3
0,36,2,3
0,37,2,3
0,38,1,4
0,39,3,2
0,40,4,3
0,41,2,3
0,42,2,3
0,43,2,4
0,44,2,2
0,45,1,3
0,46,2,3
0,47,2,2
0,48,2,2
0,49,2,3
0,50,2,2
0,51,2,3
0,52,2,3
0,53,2,3
0,54,2,3
0,55,4,3
0,56,2,2
0,57,2,4
0,58,2,4
