,0,1,2
0,1.0,1711088.495847491,2821276.1927526505
0,2.0,18390432.699335963,240.64155186676072
0,3.0,834041.3786275906,83333.95272115324
0,4.0,181127454.88358873,6262679.929706397
0,5.0,8776890.988196865,4585950.418654289
0,6.0,1094384.9128083265,260015.69575043357
0,7.0,398004219.1777487,37699411.08512216
0,8.0,2528701.5641851025,14013387.701066034
0,9.0,2203748.5363732795,980121.75407686
0,10.0,761450.7911558494,339951.2539443245
0,11.0,1583489.248234156,84322.74667627746
0,12.0,10225612.696596216,3013312.8397526145
0,13.0,32916699.830301136,589979.6004232806
0,14.0,9563319.349622555,7039763.639630714
0,15.0,5400547.415825841,2215783.779464422
0,16.0,66548699.078577295,20979741.33415171
0,17.0,5890578.024727631,2331607.803127509
0,18.0,1341016.1827586305,462581.9735797884
0,19.0,508898.7283866657,503366.10056483035
0,20.0,9363009.68061978,689440.0771807415
0,21.0,437.9772711319788,198.94909848244055
0,22.0,53171004.58392056,243904.2227955421
0,23.0,69978093.5257986,1918899.651510019
0,24.0,2493239.2366040824,92584.29364621318
0,25.0,553391.9313588578,226238.03423103673
0,26.0,4430612.886310732,24678.78219971737
0,27.0,1534215.2266763877,1269149.056408952
0,28.0,5210229.631960435,1834342.3325951952
0,29.0,17913303.967062157,5368454.505984193
0,30.0,953642.1422260932,461941.60142352874
0,31.0,15109917.83744152,6036526.218168529
0,32.0,26682931.524566043,17141956.870466433
0,33.0,3346089.824382223,3428077.3193892348
0,34.0,1773084.31535425,442754.9168548955
0,35.0,18879055.241675712,341404.674207182
0,36.0,1925254.0378148805,953941.051775444
0,37.0,3132751.63716479,14374476.260627512
0,38.0,453.37757284761665,121.73928813039633
0,39.0,1224740.3575861428,386067.0900193622
0,40.0,21477871.74509766,841639.6135139175
0,41.0,728460.8389210324,178116.80387250625
0,42.0,307458.0701883575,55756.389097469255
0,43.0,2453624.7698590965,601239.8207133154
0,44.0,221.04946306844315,170.98898875640307
0,45.0,258178.65003524753,225915.4582577863
0,46.0,483297.5044330114,86462.31872162232
0,47.0,359.70669494961453,237.51229729069536
0,48.0,103608.62073077133,40722.9817766549
0,49.0,207056.4110149544,52230.34256315236
0,50.0,140994.30775933154,79119.02482945114
0,51.0,1162651.0571158538,21945770.3694805
0,52.0,20697788.70634986,3820419.1292882785
0,53.0,832666.6561093384,395706.48704779265
0,54.0,62947361.57723901,688249.6209323262
0,55.0,3481328.988128085,2007971.6898401622
0,56.0,3525901.2111792117,1669047.8145805027
0,57.0,630261.2262423739,314778.9316972139
0,58.0,2510780.0264376737,49684.37674933345
