,0,1
0,1,4.680022389670909e-08
1,2,4.6996681120699655e-08
2,3,6.840672285901871e-08
3,4,3.7662760939393286e-07
4,5,8.693910459396642e-08
5,6,6.651314445445921e-08
6,7,1.3341118099628228e-05
7,8,2.4042206520114828e-08
8,9,6.083336560144566e-08
9,10,1.1336376649490655e-07
10,11,7.056796167681256e-07
11,12,9.807679430838503e-08
12,13,1.1760953298776997e-06
13,14,3.162779996379438e-07
14,15,1.7045639388707897e-06
15,16,5.5765070240112254e-08
16,17,2.0042518832444457e-05
17,18,3.587712106149694e-07
18,19,3.5158135867328144e-08
19,20,1.2061837129435585e-06
20,21,1.2539708788875277e-05
21,22,2.528548078862038e-07
22,23,2.084207996037637e-06
23,24,6.03049760658105e-08
24,25,3.674047791240625e-08
25,26,2.817844729552869e-07
26,27,4.2104026943124646e-08
27,28,3.9634210428499274e-08
28,29,7.474312999040823e-08
29,30,7.155040637365456e-07
30,31,8.986511425376584e-08
31,32,2.3399934945117834e-07
32,33,1.978965301594256e-07
33,34,1.0582809930333757e-06
34,35,2.603373566117959e-07
35,36,3.490079728653339e-07
36,37,2.0798873455000512e-08
37,38,2.9505298479345452e-08
38,39,1.7250283838934916e-07
39,40,4.9969116332003675e-08
40,41,3.157013616622058e-08
41,42,4.095012603679941e-08
42,43,2.584944436830228e-08
43,44,1.9447639022823373e-07
44,45,1.6715102278086595e-08
45,46,2.4911309105807216e-08
46,47,4.404617205804997e-08
47,48,2.234066018448406e-08
48,49,3.062170972377327e-08
49,50,2.2021453745890217e-08
50,51,5.843467434308653e-08
51,52,2.981835995804721e-08
52,53,3.765072416922381e-08
53,54,2.4828795694529345e-08
54,55,4.251547016931697e-08
55,56,2.4535148219313372e-08
56,57,1.5899376889784473e-08
57,58,1.9756308438292177e-08
