,0,1,2
0,1.0,1746072.5159676257,577821.0068776105
0,2.0,703.0331149088754,160.36769033736033
0,3.0,30104438.02375382,382981.333352739
0,4.0,38100014.76077075,4723464.5461021075
0,5.0,417665.07770837424,3857.9227784965624
0,6.0,2712085.6686940864,72010.3946433128
0,7.0,89519280.38993275,11371681.431302246
0,8.0,46755955.645259514,12364055.00220212
0,9.0,1036107.3465461273,473103.76734089025
0,10.0,874507.5786787872,236825.52380566543
0,11.0,15833714.147469576,91310.97824369572
0,12.0,16217183.023882598,3918910.0751259634
0,13.0,19358790.88079159,956069.321933018
0,14.0,8192522.92208915,662556.5274144493
0,15.0,2799483.6502469406,582325.6363100576
0,16.0,4806533.424266321,100464.6059438061
0,17.0,12859221.941007318,4396014.6899762545
0,18.0,304.46600436953065,301.03625174922365
0,19.0,1919241.6296936576,577118.1865149948
0,20.0,168955.05960705705,22917.809669341008
0,21.0,1338.0759113868603,204.36574302688445
0,22.0,37239817.19313803,125382.29228774826
0,23.0,16874303.01859785,3345748.2537218733
0,24.0,273892.36922532064,51583.210619979225
0,25.0,748436.3398206652,220755.7592753408
0,26.0,151373369.32286358,886543.7689771194
0,27.0,1566115.273629833,506393.14907818695
0,28.0,47949277.47365427,4277248.272672119
0,29.0,5493216.266782993,330936.42864241026
0,30.0,1450752.5788564305,85766.1108123924
0,31.0,2313284.2364221243,45597.534591274285
0,32.0,55153061.69076542,5276541.0871591065
0,33.0,3432275.0578496526,476405.7857784994
0,34.0,1027831.0412788567,295203.6281355361
0,35.0,1857306.136473484,510879.35727038136
0,36.0,4001102.452927189,165609.0115107272
0,37.0,14334374.729781184,368249.60071093653
0,38.0,263.3649565139655,190.33889740397547
0,39.0,1021715.1301993453,315330.4559596146
0,40.0,374011.9035958618,25011.680329854687
0,41.0,678439.2872290168,71643.92977384166
0,42.0,527566.4011410153,104787.15675852343
0,43.0,2359266.372189214,223689.13857262512
0,44.0,1791.896814492624,17645.019557858832
0,45.0,195352.24786246725,44496.353866457364
0,46.0,744305.9686705269,140378.1247826606
0,47.0,211.74180649585185,34.523372190712976
0,48.0,796.931754727317,72.05553412883414
0,49.0,128864.76220466048,72823.50144088853
0,50.0,434578874.11068404,8146.932013083202
0,51.0,1291619.1629176056,51768.70319949617
0,52.0,1808574.7006932655,121108.79156014962
0,53.0,309109.2355298991,73663.19028658776
0,54.0,11683785.144209895,20450.364950536186
0,55.0,3867724.5776379397,207673.82973102992
0,56.0,1734961.9410204368,691035.3300367855
0,57.0,833161512.3908801,318280.93719376595
0,58.0,5119932.263760414,44088.94660771788
