,0,1,2,3
0,1,84.02452884525903,81.01419627834768,76.3374261446771
1,2,125.96744628102282,129.39604848004802,129.97255443925573
2,3,64.27409950658537,63.06610462344783,62.78643651602977
3,4,65.7568359356894,63.839878051412576,62.350521738152565
4,5,67.90417761336101,61.70883527255745,60.252032108372795
5,6,76.6225834719501,58.7954507217587,
6,7,121.23311961937172,100.58981374624624,62.04053665965915
7,8,83.0865074666786,76.1533944514086,78.63395003175171
8,9,76.47858002662548,74.68075131721795,75.73273601639414
9,10,78.44918697739399,74.62562655651446,72.42277720849442
10,11,72.36245596287289,67.68971407643306,65.04157448202787
11,12,73.36822627812681,73.24814420780078,75.39415537624485
12,13,77.07860453670033,75.64219002874864,74.92836642899209
13,14,77.17133293168393,76.20191965810605,77.01955674207348
14,15,78.44874456145511,76.64490028869946,74.69916523414987
15,16,95.84263121186575,90.63174862095514,128.55781305933849
16,17,83.58508117041227,81.69106339021508,78.8823750248943
17,18,67.19458309149866,61.28672129702229,60.68673423343348
18,19,68.97310836326041,67.57313158345258,68.23789085650385
19,20,71.61472013776738,69.60396703863302,70.19858325210035
20,21,127.31942659456024,104.87565374400545,135.18134065244598
21,22,95.9169019160393,95.91400290662293,96.03768081982281
22,23,90.12217391541498,88.61422541904106,86.40828387286867
23,24,78.88497183995042,75.57076202529137,76.68812388374695
24,25,76.83738205665172,73.47136109730269,74.50079113208731
25,26,64.97933813777072,59.13510394852244,57.64584331535628
26,27,67.84666827300987,67.92459112280517,68.48580114793788
27,28,81.54419624323039,80.78308961119137,80.57406902867233
28,29,61.1882591591728,58.85115600232587,58.49721204811498
29,30,58.697363846379154,49.7207995662107,49.561469597682795
30,31,83.71575475510832,79.19639692995936,79.53457147995185
31,32,63.10842533752635,53.71750135216112,62.668523580733506
32,33,81.13904701821382,80.33804295089543,86.78668503454173
33,34,69.3032230936916,68.38601733748018,67.59805766289799
34,35,78.60224130834455,78.39443285763453,83.24648712409012
35,36,68.07658157686397,68.79798924639668,67.54064907263773
36,37,131.72676916293517,132.97603089002018,132.84063591580113
37,38,124.21068017587369,126.71282846861855,133.16258434353722
38,39,66.87749579565744,66.28892895342159,65.62810338302384
39,40,84.15262257697088,72.7723162027744,73.52089575276175
40,41,72.63385443574765,73.91639848842864,72.58697531852495
41,42,67.53723539097635,66.64081474807814,66.88590406701599
42,43,78.10248806305587,73.77482714139062,74.514256836743
43,44,61.876546973585114,59.955894783086386,59.129391047867905
44,45,65.4469250450642,64.64228146003623,64.69281282649568
45,46,74.10336106560275,70.77729708654161,70.25131311798982
46,47,136.5861142654986,135.8760601866953,136.71564936982782
47,48,73.13142740831374,69.19205424279504,69.19936451554078
48,49,93.74651347465725,91.3159844497312,88.10318634923944
49,50,64.99327144654663,62.34876366188956,62.893916830287935
50,51,71.71415420618632,69.4451314781362,70.26544850846892
51,52,102.20242041636266,91.09769136324222,100.61697653676157
52,53,76.62984209687947,74.22743959543793,75.32403660350035
53,54,86.81653032278803,84.02274546070478,83.17965994406839
54,55,75.44750669977088,73.84879275175646,74.60664720159934
55,56,82.26195015364641,73.39223511532465,79.71878747188728
56,57,69.02231962188789,65.72963601064443,67.87780564997807
57,58,67.6347326992745,58.98742439176982,58.53980221871255
