,0,1
0,1,6.748796105337235e-08
1,2,5.760679762835787e-08
2,3,1.582514724198977e-07
3,4,2.0494021284169874e-07
4,5,1.7428594086604627e-07
5,6,3.311628846316796e-08
6,7,3.6451793462683493e-08
7,8,1.7611613047667178e-08
8,9,3.202651877070015e-08
9,10,1.4858746674928903e-07
10,11,8.022505370397697e-08
11,12,3.6388220683939174e-08
12,13,1.0296398167925432e-06
13,14,1.8144179538646526e-07
14,15,3.195168455706526e-07
15,16,1.3847283556647751e-05
16,17,5.776869727380964e-08
17,18,9.559135173801007e-08
18,19,2.2923742178629654e-08
19,20,1.3254171898535166e-07
20,21,1.6752122856479193e-05
21,22,3.6630573361126353e-07
22,23,6.546467146989799e-06
23,24,6.910866812597982e-08
24,25,4.135913084304558e-08
25,26,1.9806162686535976e-07
26,27,4.3240589168434234e-07
27,28,2.3875684068020663e-08
28,29,1.0130898599402969e-07
29,30,3.92422986663307e-07
30,31,1.065346810571938e-07
31,32,6.635602331707797e-07
32,33,5.099357836024661e-07
33,34,1.3271620477011892e-07
34,35,3.406892007580188e-08
35,36,2.673387263295076e-07
36,37,3.4767116794760334e-08
37,38,3.051044181433404e-08
38,39,1.9121718303000642e-07
39,40,5.076281296241404e-08
40,41,3.510662775536107e-08
41,42,2.0332280598130383e-08
42,43,2.86323959206096e-08
43,44,4.809406753381523e-08
44,45,1.1506043175468964e-08
45,46,2.3861156030053418e-08
46,47,2.7505121325917032e-08
47,48,2.7639329180668358e-08
48,49,2.807846367305371e-08
49,50,2.9777691723315276e-08
50,51,1.2264326317127257e-07
51,52,2.200073398931894e-08
52,53,2.4401717343455076e-08
53,54,1.5495061435549093e-08
54,55,4.698806037688074e-08
55,56,1.8935132943024064e-08
56,57,3.204289181978108e-08
57,58,2.1775566027423926e-08
