,0,1
0,1,1.0696631763190556e-06
1,2,6.58569694613786e-08
2,3,2.996842638844491e-08
3,4,1.319625594068033e-07
4,5,2.746404786385628e-07
5,6,4.1675519694710686e-08
6,7,1.4168689904259718e-07
7,8,2.143579771837714e-08
8,9,3.3712410364302296e-08
9,10,6.033324792765993e-08
10,11,1.903388413908812e-07
11,12,5.869489347342399e-08
12,13,1.5307356184675478e-07
13,14,4.168063766416622e-08
14,15,4.0060673445785257e-08
15,16,4.0677895711950544e-05
16,17,4.0060372333317803e-08
17,18,1.1218127238673301e-07
18,19,8.228346198359435e-08
19,20,5.487784312432193e-05
20,21,1.5104257955687206e-07
21,22,4.3743607975225615e-08
22,23,4.123473930297099e-06
23,24,2.623936190233782e-08
24,25,4.423368571853154e-07
25,26,4.31066984822478e-08
26,27,4.2091561494492256e-08
27,28,5.438944595731923e-05
28,29,8.954148874917895e-08
29,30,4.372500741740214e-08
30,31,8.983826523289837e-08
31,32,1.6978515817789876e-07
32,33,1.293846701661295e-07
33,34,8.774908480377498e-07
34,35,1.0212802066931902e-05
35,36,9.767739070116667e-08
36,37,2.6157619145397804e-08
37,38,2.7545868833008178e-08
38,39,4.2215200072575095e-08
39,40,2.219200269115641e-07
40,41,2.299130892233016e-08
41,42,3.079275226925572e-08
42,43,3.2600329529413714e-08
43,44,3.036304672524674e-08
44,45,2.4827774443711046e-08
45,46,2.7017568772349184e-08
46,47,4.310413933309493e-08
47,48,3.34043792659287e-08
48,49,3.708914933242029e-08
49,50,2.813072809497403e-08
50,51,2.5881881173423655e-08
51,52,1.87359467455472e-07
52,53,2.3598512037903704e-08
53,54,3.709796091385501e-08
54,55,2.0687695219467115e-08
55,56,2.588923910053238e-08
56,57,3.09582558624061e-08
57,58,2.9714060005249487e-08
