,0,1,2
0,1.0,13861183.016123038,1459990.3769585155
0,2.0,98.60131084025042,15.111322883010157
0,3.0,1929805.8058061134,2741.459935314224
0,4.0,7828039.584917247,57226.16102685568
0,5.0,22.979754055298606,71.85815271006261
0,6.0,1545528.9923511944,11159.093935679342
0,7.0,5097636.97712561,1850316.6896667618
0,8.0,694078.5670850641,21803.37334885097
0,9.0,107033.86876783488,39133.02741530178
0,10.0,760482.5088884315,100376.3346461954
0,11.0,2538094.11340551,79.25747022441857
0,12.0,5977082.8228888735,304864.1299590633
0,13.0,2468081.790043826,1353273.4811674785
0,14.0,3235878.9615314817,57289.969257013545
0,15.0,2284199.0663234103,1091948.0565767046
0,16.0,31.397898954215776,24.02524205041365
0,17.0,9450437.022039285,1243691.0394495714
0,18.0,31.223041924891074,1.2416362527688873
0,19.0,81109.8033561936,26604.393874676407
0,20.0,271236.6639791905,9396.421199294491
0,21.0,6.662147510091341,3.335650431101644
0,22.0,3070880.095408736,5622.177491633318
0,23.0,20.069578290740576,15.709265975642838
0,24.0,57735306.07114187,104377.96782488647
0,25.0,1750519.0202229833,38508.36079262029
0,26.0,649511.650761798,12714.025287721106
0,27.0,27439.7503990395,9325.195922589877
0,28.0,8068891.1005524555,1424620.4207510632
0,29.0,1200308.4435406125,465151.8909120172
0,30.0,29229.39323040515,6022.483079902517
0,31.0,20335.795498738997,14052.94945480733
0,32.0,8044770.888428809,1141674.372901851
0,33.0,4390141.97412871,48293.298414117395
0,34.0,470182.6132278807,4010.5517169240807
0,35.0,825788.7014072593,210113.86456349806
0,36.0,756145.6415633059,32680.25062356267
0,37.0,2492260.5756529616,895368.2794557508
0,38.0,19.75452267696282,5.475204638456852
0,39.0,168802.81159093924,82740.41638389364
0,40.0,14697054.15311217,10264.530706924772
0,41.0,23537.98288813218,12807.676627284296
0,42.0,27690.522370095958,2813.641686935376
0,43.0,406327.73056833167,34414.89063842607
0,44.0,11.817534036314667,4.1129400057991665
0,45.0,33707.091528283316,3916.2358875125483
0,46.0,800524.7124951184,16889.208110823685
0,47.0,52859.08234188515,18.528200829498072
0,48.0,25.798275395182934,8.193009677744813
0,49.0,1472142.2087955505,65092.065678152554
0,50.0,43312.95914170376,4703.183179400294
0,51.0,51413.993548480736,3046.999759372166
0,52.0,1782237.0331713296,875809.1116787675
0,53.0,6208.191255484275,2614.669821014552
0,54.0,40414904.94114633,251538.5682860469
0,55.0,390198.97477810667,68465.23372149184
0,56.0,73529.65767039076,10847.332214099924
0,57.0,13307.442990712605,3042.6179657486036
0,58.0,10076.850580507702,2980.2367495694393
