,0,1,2
0,1,3,3
0,2,2,3
0,3,2,3
0,4,3,2
0,5,2,2
0,6,3,3
0,7,2,2
0,8,3,2
0,9,2,2
0,10,2,2
0,11,2,2
0,12,3,2
0,13,3,2
0,14,3,2
0,15,3,2
0,16,2,4
0,17,2,3
0,18,3,3
0,19,3,3
0,20,2,3
0,21,3,1
0,22,2,4
0,23,2,3
0,24,3,2
0,25,3,3
0,26,3,3
0,27,2,3
0,28,4,2
0,29,2,2
0,30,3,3
0,31,2,4
0,32,4,2
0,33,2,3
0,34,2,2
0,35,2,2
0,36,3,2
0,37,2,2
0,38,1,2
0,39,1,3
0,40,3,2
0,41,2,2
0,42,2,3
0,43,3,2
0,44,2,2
0,45,2,2
0,46,2,4
0,47,2,3
0,48,2,3
0,49,3,2
0,50,2,2
0,51,2,3
0,52,2,2
0,53,2,2
0,54,2,2
0,55,2,2
0,56,3,3
0,57,2,3
0,58,2,3
