,0,1
0,1,8.517186255614947
1,2,8.517184254695191
2,3,8.517189640348896
3,4,8.517134525562767
4,5,8.51717449104919
5,6,8.517190515627096
6,7,8.517179061750738
7,8,8.51716459215582
8,9,8.517183801700233
9,10,8.517161087885299
10,11,8.517178202872294
11,12,8.517190650427358
12,13,8.517168210932685
13,14,8.517189655342248
14,15,-inf
15,16,8.462717887410234
16,17,8.517190070661815
17,18,8.51718028760634
18,19,8.517181774653046
19,20,8.517186629337031
20,21,8.517183992311063
21,22,8.51716129727912
22,23,-inf
23,24,8.51718457433184
24,25,8.517188891721432
25,26,8.517141199032949
26,27,8.514909857866622
27,28,-inf
28,29,8.517173094802281
29,30,8.517111744048773
30,31,8.516457208439052
31,32,8.517099585567546
32,33,8.51715916254507
33,34,8.516545619477608
34,35,8.517186695586425
35,36,8.516943286496076
36,37,-inf
37,38,-inf
38,39,-inf
39,40,-inf
40,41,8.502341388785215
41,42,8.495236934416099
42,43,8.487869291718233
43,44,8.513302072869351
44,45,-inf
45,46,-inf
46,47,8.50035119346733
47,48,-inf
48,49,8.48734749866608
49,50,8.483736376141941
50,51,-inf
51,52,-inf
52,53,8.499870493163261
53,54,8.509584769965624
54,55,-inf
55,56,8.488957548424509
56,57,8.488792495482233
57,58,8.48616257785083
