,0,1
0,1,3.974654074429505e-08
1,2,4.784397552946358e-08
2,3,4.324489847518042e-08
3,4,5.203364830999742e-08
4,5,4.345917482941289e-08
5,6,1.2394597526642628e-06
6,7,5.6346888645970766e-05
7,8,2.788003268438794e-07
8,9,3.8534682519697414e-08
9,10,5.644298987363935e-08
10,11,1.219013468243368e-07
11,12,3.780564144100283e-08
12,13,1.4745115792527285e-07
13,14,6.286056888968862e-08
14,15,3.999194594099799e-08
15,16,0.0001444967438914255
16,17,5.628195916006895e-08
17,18,3.979575055829043e-08
18,19,3.60232389580532e-08
19,20,8.10770476365849e-07
20,21,5.5975405338785335e-05
21,22,5.000202376266318e-07
22,23,1.0571886618963156e-07
23,24,5.400813341140815e-08
24,25,1.4333624920146635e-07
25,26,2.3028108447779156e-06
26,27,3.1933127630170996e-08
27,28,8.509086638834541e-05
28,29,7.880364675513098e-08
29,30,1.460517330069264e-07
30,31,3.090519345267117e-08
31,32,1.8435084469899986e-07
32,33,9.437992252763321e-07
33,34,1.5095709198336081e-07
34,35,1.2756301806403673e-05
35,36,1.2974105314751775e-07
36,37,2.4174963810782655e-08
37,38,1.872412853012693e-08
38,39,3.111383693063897e-08
39,40,0.0001522917824329033
40,41,3.374734830775808e-08
41,42,2.838350613147931e-08
42,43,3.4403793746186024e-08
43,44,1.5902888728901625e-07
44,45,1.8060016180413554e-08
45,46,1.6938621000636716e-08
46,47,2.9515725754822574e-08
47,48,2.2605830476863162e-07
48,49,2.852946626046517e-08
49,50,2.206338818969361e-08
50,51,3.5013534020869584e-08
51,52,2.5920711145845612e-08
52,53,2.7034170692352248e-08
53,54,3.614485224354015e-08
54,55,6.060376763504857e-08
55,56,2.798939808835351e-08
56,57,2.6741392685122252e-08
57,58,3.6953050566820614e-08
