,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
0,1.0,0.0034566420262102755,0.003947949243792513,0.002298034182010403,0.002495472461827203,0.0025334084255126347,0.0024160239687360677,0.0027097354122345603,0.0031421497336037657,0.0034740636484304095,0.00277044276342525,0.002404923985320403,0.0039721663890721,0.002492703601332069,
0,2.0,1.904355965540384e-06,2.679257784653841e-06,2.038784054108653e-06,2.0783282460545e-06,2.069048735719582e-06,1.8463826976075884e-06,2.1477655581291427e-06,2.3961280762170395e-06,2.579013452352205e-06,2.6368743867658124e-06,2.4794779275968713e-06,2.3024296678138783e-06,2.1524050731634892e-06,
0,3.0,0.19639989271390776,0.025743813626569786,0.02875981985042049,0.0029846342570958567,0.0012169369642148335,0.0010859608996180885,0.0008383559224878936,0.0006040227133703738,0.0008405695958686025,0.00042035675730394474,0.0003622071865643263,0.0004898936086898951,0.0003563636470157724,
0,4.0,0.27771450258686414,0.022432010830684263,0.020239915640077932,0.0060356874776350085,0.004680263289227431,0.0041837284857391644,0.0031987309665553435,0.003893376718261741,0.001446052098080998,0.0013650154944773282,0.001063513943948225,0.0008438674073405882,0.0008601723342894743,
0,5.0,0.02221103747600962,0.010468650231718517,0.03551624204307077,0.05035535137038009,0.04817842378062655,0.04876658764752327,0.04964662278650264,0.05723209801971276,0.0502384201690872,0.05484031237432546,0.056034849813291376,0.05513897438301004,0.05650943650466717,
0,6.0,0.0018896909283791763,0.0013726848743816971,0.0005912392971094514,0.00040675838817349027,0.00044311655685827446,0.0003254620023714908,0.004199296986037964,0.0062430134485968024,0.006877996103451906,0.007002976617285298,0.006755259887284742,0.006805546166133379,0.00671710901141,
0,7.0,0.11577767602859129,0.0615772738189049,0.04913557853249331,0.04875624690533831,0.027657679389344263,0.07494507743191185,0.07377691513222345,0.07433577576522604,0.08004722108047095,0.09570129355141001,0.10757819064526848,0.1059779494034151,0.10174530435344956,
0,8.0,0.021694401636828453,0.008328977613182522,0.0016742830618713717,0.0017148279028981917,0.0017151872617301265,0.0018385082207739737,0.0016288117082976054,0.001457392615514321,0.0013917408714431557,0.0018837125321671925,0.001757842482198594,0.0018513790066804828,0.0017623914131399592,
0,9.0,0.004922576255647482,0.005027623421595243,0.005385577980694096,0.005275808467985282,0.005187224944638771,0.004711376916995182,0.004680751205301885,0.004775016359741813,0.004348100893243728,0.004915507964045798,0.003048218530129555,0.0030841945481824952,0.002789281266525231,
0,10.0,0.0035742018100969318,0.0036105180466990457,0.0035302848417265655,0.0035288844678493464,0.0035998312123566288,0.006489690337580524,0.009203356589381085,0.0043711733863802055,0.004249792172596105,0.0043094658319645885,0.00440271286385883,0.004436656589612983,0.004322709651885031,
0,11.0,0.2999019730333897,0.12292183800575437,0.12196463129648369,0.12199407004059007,0.12201488908732483,0.12157771401466151,0.09382989697523555,0.09452631649150628,0.09352303458979502,0.09371085451228078,0.044514626394074,1.1894306850140139e-05,2.3494777113727536e-06,
0,12.0,0.03414521082046382,0.03436964780749903,0.025763829478150646,0.02478655070241828,0.019158070327778002,0.01684929147136557,0.007813760962882565,0.07934838960823634,0.11774945388799236,0.1183642313147139,0.1251355456507747,0.12455507073685453,0.12349438157784484,
0,13.0,0.05973269383655984,0.05768412265866997,0.05859532516196549,0.03219357089894827,0.031967384058435966,0.03534065112877702,0.03583959719614303,0.03479029179705339,0.01528512246523872,0.008905629159977762,0.01717801964475613,0.0111112661211297,0.011280933714682407,
0,14.0,0.0054766888303882395,0.0018700964856566507,0.0014838003175969023,0.0008402788151271348,0.001282972833245809,0.0012528855003345468,0.0012726813614058461,0.0013751591913461361,0.001330099040327278,0.0014577654562508177,0.0015569627677562434,0.0017030304053915486,0.0020045660289705505,
0,15.0,0.009227117537732987,0.0035890336369513243,0.005093357936668848,0.005485056859802214,0.0052229826029484925,0.00480378083977704,0.006146878645491611,0.00712022982585719,0.006938270137930604,0.006372660087321583,0.0060034692095335615,0.005412704311998858,0.0069384626011926975,
0,16.0,0.36408253455115847,0.25214281981676956,0.24004042992058267,0.2978256587701046,0.1638661159169288,0.1235397520274178,0.49451839040013545,0.5789682359797397,0.7159526590831917,0.7534334974149332,1.0284142746908336,0.9770299202159656,1.0123526339703972,
0,17.0,0.020514016699667723,0.0172170560924195,0.025051144538780396,0.03351162857634508,0.03579440249987413,0.03617829975191658,0.053337875452669214,0.05694125276841207,0.056881431340961665,0.06493918116469766,0.0661715739332991,0.07304753092026542,0.08017624585101465,
0,18.0,2.06192090218895e-05,7.08277422658297e-06,6.385250161085846e-06,5.517680630668864e-06,1.807652511385338e-06,1.5505957476075788e-06,1.4789867488724718e-06,1.5570866875277375e-06,1.6720671617112295e-06,1.7702909851496386e-06,1.904421554193348e-06,1.9041453899611866e-06,2.179680371247523e-06,
