,0,1
0,1,3.985221134434361e-08
1,2,2.845388983906835e-08
2,3,3.518158328089906e-07
3,4,2.6499707199468796e-07
4,5,1.0746701791136672e-06
5,6,1.0092250773223013e-07
6,7,5.195677913162916e-08
7,8,2.6938471710337878e-08
8,9,1.9950712302514273e-07
9,10,8.260333192680905e-08
10,11,4.835016906713615e-07
11,12,4.6625165358887686e-08
12,13,4.2956029174600606e-08
13,14,4.27441175673863e-08
14,15,7.209984788333083e-08
15,16,9.158934743941046e-06
16,17,3.994637618215461e-08
17,18,2.8614286405345565e-08
18,19,5.422717368138261e-08
19,20,4.414096316383981e-08
20,21,1.0795047195199658e-07
21,22,9.027124563276273e-08
22,23,5.307778125421168e-06
23,24,3.781842803790992e-08
24,25,8.4122106646835e-05
25,26,8.611286192125254e-07
26,27,1.5389583073662864e-07
27,28,0.0001212209953415782
28,29,1.1148673989275504e-07
29,30,7.095683815085911e-08
30,31,4.5590180891040284e-08
31,32,9.766942071711947e-08
32,33,5.447758784258103e-06
33,34,1.185220692518626e-07
34,35,1.0061473830502307e-07
35,36,1.1979186149041965e-07
36,37,4.4216374511699383e-08
37,38,3.613287125518131e-08
38,39,2.368404062093603e-08
39,40,3.404108921074657e-08
40,41,2.945340391236293e-08
41,42,3.0100358395090524e-08
42,43,3.384903408793759e-08
43,44,4.0142624686375815e-08
44,45,1.938233912472479e-08
45,46,2.7730068303008447e-08
46,47,2.29222014275216e-08
47,48,3.0908404284245964e-08
48,49,2.3343795310957135e-07
49,50,3.731835023666701e-08
50,51,3.00518190378616e-08
51,52,2.839878019769249e-08
52,53,3.394760456486639e-08
53,54,3.072432952171683e-08
54,55,2.573119812397798e-08
55,56,1.7413216644957817e-08
56,57,3.0430207584819127e-08
57,58,3.845061293818404e-08
