,0,1
0,1.0,4915063.744896222
0,2.0,1468.0551132293565
0,3.0,62471581.93385527
0,4.0,69846912.20252094
0,5.0,549948.5008760939
0,6.0,3313957.1099979505
0,7.0,69428438.3078706
0,8.0,1970166.3062375803
0,9.0,1573236.974184704
0,10.0,696360.8601274322
0,11.0,36997417.82954568
0,12.0,19496675.455189522
0,13.0,21736212.189127114
0,14.0,10135549.406682573
0,15.0,10554038.83514262
0,16.0,64350727.48119269
0,17.0,10715133.123880783
0,18.0,4024603.672921752
0,19.0,283707.55077733635
0,20.0,1065956.4779835287
0,21.0,445.09239015193964
0,22.0,138270798.2747438
0,23.0,942.9448905284555
0,24.0,1437930.712149882
0,25.0,1551574.5548046017
0,26.0,323026.86338462844
0,27.0,824598.2722042496
0,28.0,10724098.800559435
0,29.0,39331320.325451896
0,30.0,12541745.243741566
0,31.0,5522343.550905902
0,32.0,30027754.69281734
0,33.0,22318415.207564656
0,34.0,527497.2835145268
0,35.0,10378646.660818227
0,36.0,700313.8579834906
0,37.0,7543501.111013747
0,38.0,281.5326457410389
0,39.0,803718.6065466658
0,40.0,738086.0125139841
0,41.0,381509.76453388494
0,42.0,27686039.48697308
0,43.0,1050210.0722351107
0,44.0,39200.19927664748
0,45.0,235078.92888994218
0,46.0,359766.2938266372
0,47.0,193.10500969557333
0,48.0,127859.44109787475
0,49.0,45508.722519058836
0,50.0,675917.1732954953
0,51.0,389908.5850404365
0,52.0,1903067.4253206064
0,53.0,1106686.976984668
0,54.0,766202866.7939532
0,55.0,1222868.6114908021
0,56.0,147764293.4094444
0,57.0,70569.06861532078
0,58.0,75321.07012056361
