,0,1,2
0,1,3,3
0,2,2,4
0,3,3,4
0,4,4,3
0,5,2,2
0,6,3,3
0,7,2,2
0,8,2,4
0,9,3,3
0,10,3,3
0,11,3,4
0,12,4,2
0,13,3,3
0,14,3,3
0,15,2,3
0,16,3,3
0,17,2,4
0,18,4,2
0,19,3,5
0,20,2,3
0,21,2,3
0,22,2,3
0,23,3,3
0,24,2,3
0,25,3,4
0,26,3,4
0,27,2,2
0,28,4,3
0,29,3,3
0,30,3,3
0,31,3,2
0,32,2,3
0,33,1,4
0,34,2,4
0,35,3,3
0,36,3,2
0,37,2,2
0,38,3,3
0,39,2,3
0,40,3,3
0,41,3,3
0,42,2,2
0,43,2,3
0,44,2,3
0,45,2,3
0,46,2,3
0,47,2,2
0,48,2,4
0,49,2,4
0,50,3,3
0,51,2,3
0,52,2,4
0,53,2,2
0,54,2,3
0,55,1,2
0,56,2,3
0,57,2,2
0,58,2,3
