,0,1
0,1.0,9834966.018837769
0,2.0,966.515982975618
0,3.0,105715.31524628442
0,4.0,2411518.5366375493
0,5.0,3069624.0393366027
0,6.0,316395.5241833822
0,7.0,14710336.124120358
0,8.0,51615456.86533433
0,9.0,452485.936711281
0,10.0,648611.2306546893
0,11.0,137237.33033417666
0,12.0,17844741.44041
0,13.0,11080491.28239137
0,14.0,8115797.178808561
0,15.0,2563110.006229779
0,16.0,56485102.77603294
0,17.0,4669519.368572934
0,18.0,194168.84972994484
0,19.0,17100450.604267165
0,20.0,299811.4107837109
0,21.0,332.20967872705705
0,22.0,90287.66583952171
0,23.0,605.172043399416
0,24.0,172180.0247886775
0,25.0,497774.4199406804
0,26.0,809682.1308408561
0,27.0,2230181.327799446
0,28.0,2444132.126122744
0,29.0,1359326.0128313026
0,30.0,272799.9264020438
0,31.0,78232.75851707069
0,32.0,21207675.03951939
0,33.0,2331998.055880851
0,34.0,3155836.065674795
0,35.0,508256.0444490667
0,36.0,4487189.631161966
0,37.0,1256708.677618594
0,38.0,156.16416890377474
0,39.0,142545.16234342288
0,40.0,520999.8255806486
0,41.0,949907.7384965708
0,42.0,2218536.3829482943
0,43.0,313678.7227481842
0,44.0,150.112186492045
0,45.0,254640.84157118536
0,46.0,156593.04431308398
0,47.0,154.04113404829585
0,48.0,362.1433234374965
0,49.0,45722.831838428756
0,50.0,32704.503553649352
0,51.0,193897.35060254065
0,52.0,3169263.874024436
0,53.0,112627.90791316608
0,54.0,3303854.002235505
0,55.0,548959.5796868367
0,56.0,994780.7679420097
0,57.0,785954.8311494207
0,58.0,34044.26475346334
