,0,1,2
0,1,3,2
0,2,3,3
0,3,4,3
0,4,3,3
0,5,4,4
0,6,4,3
0,7,5,2
0,8,2,2
0,9,3,3
0,10,2,2
0,11,3,3
0,12,3,3
0,13,3,2
0,14,4,3
0,15,3,3
0,16,3,3
0,17,2,2
0,18,3,3
0,19,3,3
0,20,3,2
0,21,3,2
0,22,2,2
0,23,2,2
0,24,2,2
0,25,3,3
0,26,3,2
0,27,4,4
0,28,3,3
0,29,3,3
0,30,3,3
0,31,4,3
0,32,3,3
0,33,4,3
0,34,3,2
0,35,6,2
0,36,2,3
0,37,2,3
0,38,2,3
0,39,3,3
0,40,3,2
0,41,3,4
0,42,4,3
0,43,2,3
0,44,3,4
0,45,3,3
0,46,3,3
0,47,3,3
0,48,2,3
0,49,2,3
0,50,2,3
0,51,2,2
0,52,3,3
0,53,2,2
0,54,3,3
0,55,2,2
0,56,2,3
0,57,3,3
0,58,2,2
