,0,1,2
0,1.0,450137.84665652295,520987.61506757827
0,2.0,485.2342932749296,623.4239394078757
0,3.0,106801912.32708807,280714.07504548645
0,4.0,43838777.73441072,29057421.38848307
0,5.0,1907922.5614468711,2031135.2077181372
0,6.0,67306205.2455546,38653429.11137426
0,7.0,11098874.276697475,18834153.243215192
0,8.0,450595077.7907486,323056483.4467293
0,9.0,805286.59372342,544008.911296964
0,10.0,554449.7492347107,746149.7821208201
0,11.0,16470063.082429595,892877.047660019
0,12.0,9292498.462031573,2473264.028446514
0,13.0,11402594.59492245,7083751.951126797
0,14.0,12105224.346100127,10998614.487878054
0,15.0,1091424.178386963,1042817.967917505
0,16.0,375.50024686909995,478.7206910971262
0,17.0,20634314.91081159,8061265.817225547
0,18.0,420.7939871352968,278.00913848251184
0,19.0,2349240.4681114154,2068090.8955786452
0,20.0,14641605.78883554,119326.93985131744
0,21.0,675.5411167788782,518.1171904096145
0,22.0,45013324.72519116,1356534.4182126634
0,23.0,768.5807195922573,723.1678613175
0,24.0,988923.094931479,424050.9293882337
0,25.0,478042.4293659587,1810227.3018806993
0,26.0,15775290.169117516,12862931.922719209
0,27.0,1100307.5911198081,517573.5281604598
0,28.0,30530389.509173214,17897560.3569389
0,29.0,15416194.162271908,15120025.016241565
0,30.0,3230770.5859306864,61735.074732403446
0,31.0,4695519.902314435,513456.10965082113
0,32.0,33166848.430346515,40204511.453263775
0,33.0,21655376.58190669,12097325.547175046
0,34.0,676834.0176963789,499894.91949813324
0,35.0,15084447.354527889,3310947.0143582793
0,36.0,486773.8263951418,362058.8058074215
0,37.0,6047401.46543929,9211418.893075313
0,38.0,225.6354781161246,79.78314254811603
0,39.0,2878269.8570003314,63074279.03067807
0,40.0,49496406.99669831,10535195.779362835
0,41.0,6407.458456956128,8977.680110228646
0,42.0,1569544.96423132,1186059.9191617733
0,43.0,95975911.43020535,1035893.2178016481
0,44.0,1294.9207492109463,1190.100699552483
0,45.0,44707.393555822404,33508.01953724461
0,46.0,331527.59285535174,383834.5223147462
0,47.0,221.88188786232362,216.48838389938916
0,48.0,191.0359976788187,1239.9706792262314
0,49.0,3675529.740852284,1809066.6077547474
0,50.0,775882.1896598861,335099.71393187356
0,51.0,1168803.8404951603,5129818.896588568
0,52.0,621816631.3264976,514889436.60091424
0,53.0,1349667.7350968914,841719.2040137256
0,54.0,5950098.727606682,54652.348853847754
0,55.0,131456.02919311755,312710.66731319105
0,56.0,13706140.139758304,8661594.021675017
0,57.0,241416.04573333723,259078.3848209267
0,58.0,553076.4460957971,247382.38471822318
