,0,1
0,1,5.0752908153148065e-08
1,2,3.007845523756285e-08
2,3,7.90455592252157e-08
3,4,2.823241437684221e-08
4,5,1.0706782750106242e-06
5,6,4.0070222423911395e-08
6,7,8.571839260666687e-07
7,8,2.7904947797322338e-08
8,9,3.0397879624533767e-07
9,10,7.323652830422859e-08
10,11,7.744943645522094e-08
11,12,4.727327762309496e-08
12,13,1.9397884718560727e-06
13,14,2.993797954253803e-06
14,15,8.62419457329839e-07
15,16,2.603345662255739e-06
16,17,3.1750010763511e-08
17,18,4.0713789585435224e-08
18,19,9.39043990551435e-08
19,20,6.13867792002902e-08
20,21,4.911404850641423e-07
21,22,6.491890026632588e-06
22,23,2.849485911546552e-06
23,24,3.825148799919932e-08
24,25,6.653666691547758e-08
25,26,6.428399703941547e-07
26,27,3.8048782515943904e-08
27,28,6.375951515080075e-07
28,29,1.0119110580770922e-06
29,30,4.337033015574647e-06
30,31,3.088676052326265e-08
31,32,2.1900821121124927e-07
32,33,1.2026275073418597e-07
33,34,7.562573802570536e-07
34,35,3.5878656150530515e-07
35,36,8.143747182843227e-06
36,37,3.399736611357289e-08
37,38,1.6040320787534674e-07
38,39,8.310556490983934e-08
39,40,2.7706111531165913e-08
40,41,5.284621811647684e-08
41,42,1.0910979829309656e-07
42,43,3.7393721241559375e-08
43,44,3.505289945343569e-08
44,45,2.9239049092852506e-08
45,46,4.0139812075850345e-08
46,47,2.149393764944605e-08
47,48,3.204615995696308e-08
48,49,4.4247543349559225e-08
49,50,4.044400915368773e-08
50,51,2.492454893427543e-08
51,52,4.6873773064232114e-08
52,53,3.9008614359406513e-08
53,54,2.8572231538990143e-08
54,55,2.8391852706507418e-08
55,56,1.4935231987805137e-08
56,57,3.7085618396898387e-08
57,58,2.5185508336689264e-08
