,0,1
0,1.0,199902.73830768978
0,2.0,42.68976388045054
0,3.0,1329120.2305121445
0,4.0,8939517.40662115
0,5.0,962802.2385596687
0,6.0,173575.7864249014
0,7.0,8698067.617930785
0,8.0,1049562.9559609813
0,9.0,227889.74958745926
0,10.0,529114.488436493
0,11.0,1015728.6698883148
0,12.0,8561591.066003893
0,13.0,4570319.187053677
0,14.0,1464703.165241218
0,15.0,1417326.691662022
0,16.0,5.413660056844732
0,17.0,8846223.531278925
0,18.0,301889.44189845753
0,19.0,6776384.584232808
0,20.0,24090.484068802096
0,21.0,21.48868510120873
0,22.0,962787.34944169
0,23.0,84.7552248546229
0,24.0,458097.3744183385
0,25.0,910275.3202959503
0,26.0,949991.3530437715
0,27.0,156597.04294415205
0,28.0,2756798.812867825
0,29.0,392346.54187002784
0,30.0,805979.8145974749
0,31.0,26804.18285112304
0,32.0,1093788.19267551
0,33.0,572718.854053493
0,34.0,94025.69972435632
0,35.0,359191.6653309254
0,36.0,727277.4869596432
0,37.0,2427686.2061279155
0,38.0,80.37537127165749
0,39.0,163989.82970981076
0,40.0,6053212.887935143
0,41.0,26040.17846013947
0,42.0,400081.56420990743
0,43.0,249942.58078313892
0,44.0,152532.6261335074
0,45.0,5784.153810337742
0,46.0,31612.993895912965
0,47.0,72.63987453366451
0,48.0,33109.75448859742
0,49.0,245751.7678889768
0,50.0,38558.89485876856
0,51.0,17536.27383204407
0,52.0,3238077.9356892477
0,53.0,1489209.7631403203
0,54.0,68713.6387723315
0,55.0,1401935.0162117905
0,56.0,5026028.691391031
0,57.0,51485.89760596972
0,58.0,73146578.82616162
