,0,1,2,3,4,5,6,7
0,1.0,4.9351822294290375e-08,4.504573664448413e-08,4.413926984039291e-08,4.4091681272278056e-08,4.433227486423353e-08,4.5461761922912766e-08,
0,2.0,4.878786196864198e-07,4.0330206138158096e-07,3.7226402189405355e-07,3.882005414802656e-07,3.778098583452842e-07,3.8049296923259034e-07,
0,3.0,1.5210556630914825e-07,1.2867645881467264e-07,1.1556065591402799e-07,1.1436120224313932e-07,1.1589390453875974e-07,1.1733894746470942e-07,
0,4.0,0.0013369216121754623,0.0006025221947581168,1.3631480418561675e-05,1.3638202560898395e-05,5.873196085160628e-06,1.7760166947663263e-07,
0,5.0,4.730757870638527e-05,2.9912994436365723e-05,2.9915577422277904e-05,1.1639738883805807e-05,1.1629073725263126e-05,1.2383128897268193e-05,
0,6.0,1.7700734235705423e-07,1.420349228847806e-07,1.3112277880996019e-07,1.2914393867371131e-07,1.3152996709073795e-07,1.260240235075125e-07,
0,7.0,8.500300598976999e-07,8.426822896213717e-07,8.43155692308132e-07,2.1593404338630795e-08,2.109687616970036e-08,2.2497323779170835e-08,
0,8.0,3.4142883532949785e-09,2.6463744301929084e-09,2.470694836139326e-09,2.3513515341484486e-09,2.3837426483405358e-09,2.424061718629797e-09,
0,9.0,3.544446485406983e-07,2.7818586043304374e-07,2.6611199212214376e-07,2.441166782752157e-07,2.619971897204809e-07,2.607363065432474e-07,
0,10.0,2.27944545018267e-09,1.8529820626555478e-09,1.7691843460890394e-09,1.7180493564243843e-09,1.7433270358494704e-09,1.7977205571101303e-09,
0,11.0,1.4964533848261412e-08,1.3341533178950632e-08,1.3395701850203094e-08,1.3025987655454676e-08,1.2808296065651381e-08,1.3722336126937233e-08,
0,12.0,1.9406846705409662e-07,1.5441716076010328e-07,1.3988150171335132e-07,1.3247260142275047e-07,1.4028282749106128e-07,1.319531706594835e-07,
0,13.0,0.0011401090886460482,0.0003199468799484338,1.2611133416887873e-07,1.2463439645282e-07,1.250243884115958e-07,1.184383859146207e-07,
0,14.0,4.460210664664985e-07,3.2853095320640256e-07,3.1422494073997634e-07,2.9727059431059316e-07,2.9454020767505254e-07,3.0449304340538083e-07,
0,15.0,8.332180167822926e-11,7.191071595492207e-11,5.765072710525152e-11,5.767800569437831e-11,5.845472989456172e-11,5.6624564108929236e-11,
0,16.0,0.00017928611131668093,0.00017931609965277253,0.0001793325194218893,0.0001662879132173112,0.00010930093315838451,0.00011677907823201428,
0,17.0,2.0462962482829654e-07,1.6018791664993075e-07,1.4762079229861626e-07,1.458263171680248e-07,1.4069270387648175e-07,1.467186687383612e-07,
0,18.0,3.425640124676808e-07,2.9120957494995864e-07,2.9278734785087506e-07,2.552939423969821e-07,2.483017329230605e-07,2.637515163970477e-07,
0,19.0,6.068457761042318e-07,3.860957068675443e-07,3.654848764186319e-07,3.311711810668028e-07,3.3137070331965244e-07,3.4792327063884084e-07,
0,20.0,0.0009649532470559055,0.0010671057108637314,0.0010664367226614776,0.001066434732524429,0.0010665486795311831,0.0010817286312507144,
0,21.0,0.00027871070217511806,0.00027869764365106886,0.00027870506531646347,3.503484314848159e-05,1.7230279640871132e-06,1.777675897501607e-06,
0,22.0,2.2247830397359836e-07,1.790077957031911e-07,1.604245347142151e-07,1.5397618047501898e-07,1.6194817902346578e-07,1.5546389224334873e-07,
0,23.0,2.6040527134414053e-09,1.1867872658152316e-08,1.256354528374984e-08,1.5821896348710319e-06,1.5820830126651888e-06,1.6811466678694915e-06,
0,24.0,3.453685750014591e-07,2.5880751282154424e-07,2.421117263350486e-07,2.241988166169396e-07,2.3026696862361538e-07,2.3096640246288583e-07,
0,25.0,4.5017784836581054e-06,4.363903355805881e-06,4.351039978789029e-06,4.329236220613835e-06,4.3212172005079495e-06,4.581400370282709e-06,
0,26.0,8.79334181133644e-05,3.687643547346714e-07,3.623105392670937e-07,3.6389786925588306e-07,3.641738340053464e-07,3.619577963984008e-07,
0,27.0,2.3801384040481505e-07,1.7259686406436098e-07,1.6749368757798752e-07,1.6457319606238432e-07,1.636745402280571e-07,1.6607178952882436e-07,
0,28.0,0.0008717437883347757,0.0008717396327514878,0.0008717409244775003,0.0008690371768932136,0.0014776935908826288,0.0017338767874697765,
0,29.0,0.005820841348302849,0.005064921401346898,0.0014865582134576136,0.0004226120267207371,7.570205971803845e-07,7.862179935087392e-07,
0,30.0,2.8257948142869084e-07,2.584862991363998e-07,2.3934779787288263e-07,2.5296157899319596e-07,2.449036776610938e-07,2.4376281512824704e-07,
0,31.0,1.62628201806677e-08,1.2700259547226255e-08,1.204075220930622e-08,1.1444949406978161e-08,1.1471428129829999e-08,1.1810231310751247e-08,
0,32.0,1.0737481298502823e-08,8.883677121080266e-09,9.373885198696557e-09,9.097189841836851e-09,8.871585717337033e-09,9.39189178508329e-09,
0,33.0,1.4186299312355072e-08,1.136648292344455e-08,1.1207730938795898e-08,6.832889100232098e-09,7.1619612324931185e-09,7.38160814512873e-09,
0,34.0,1.1828224098077374e-09,1.11322504555154e-09,2.1017074738911282e-10,2.1363998586560833e-10,2.0809743545188793e-10,2.1202126711926256e-10,
0,35.0,1.08085023315301e-06,2.6245696746291195e-06,1.8538182769571824e-05,3.3306824914172624e-05,5.1575733461683716e-05,5.4504957393160734e-05,
0,36.0,3.936540849584654e-09,3.168161841066861e-09,3.13213196525846e-09,3.0235044643264947e-09,3.062673245042886e-09,3.0811756401154946e-09,
0,37.0,2.652206562548242e-09,2.0601520209547386e-09,1.9300012588752395e-09,1.9200502169602886e-09,1.868409524469295e-09,1.9370203389342802e-09,
0,38.0,2.764501996551343e-09,2.0556853949391586e-09,1.86349333228124e-09,1.8606940262462466e-09,1.82096180477048e-09,1.8795557851531134e-09,
0,39.0,2.3482589665263453e-09,1.7896887706009568e-09,1.7264906972077132e-09,1.7090007182619416e-09,1.6500972115550961e-09,1.7340777230313136e-09,
0,40.0,7.672047947057155e-09,6.707614143117353e-09,6.825589879494092e-09,6.704170331729e-09,5.81825901304973e-09,6.167682776774814e-09,
0,41.0,2.8234586730265337e-09,2.0528167993396036e-09,2.001913042762211e-09,1.8700367580832264e-09,1.8977777184241765e-09,1.924031925233517e-09,
0,42.0,2.8436430898708e-09,2.2923946416488764e-09,2.175135869181824e-09,2.0156490148419093e-09,2.1097398848617533e-09,2.146682370726167e-09,2.1496857339699843e-09
0,43.0,2.185748612348511e-09,1.5376224465238672e-09,1.5463833283688082e-09,1.4606603738017856e-09,1.4628104715663375e-09,1.5274290554052445e-09,
0,44.0,1.276712791003902e-09,9.226602542357073e-10,9.069605693740981e-10,8.998677784148608e-10,8.11366221560976e-10,8.528097510395683e-10,
0,45.0,2.6268941055595982e-09,2.001427832077086e-09,1.8338297467531265e-09,1.746859025603751e-09,1.7281329259079906e-09,1.7472780993311564e-09,
0,46.0,1.8561743295958123e-09,1.2903812480987796e-09,1.2700105612303502e-09,1.2150459767121659e-09,1.2275179952550572e-09,1.2361020601512694e-09,
0,47.0,3.4536976758992668e-09,2.5843119878812365e-09,2.5029011332160302e-09,2.3596608939913062e-09,2.3791387129546494e-09,2.404475746945976e-09,
0,48.0,4.1273897588234575e-09,2.9812799827658043e-09,2.685888432266359e-09,2.5831307551768898e-09,2.5606682368518933e-09,2.6272614650425685e-09,
0,49.0,3.0877680881906995e-09,2.4753117577392056e-09,2.33871738817977e-09,2.2682605859115214e-09,2.310684193383424e-09,2.273717489363967e-09,
0,50.0,1.0726175639257084e-10,8.178191007396933e-11,7.679040942466234e-11,7.036691353867796e-11,7.147685202915821e-11,7.17955961592033e-11,
