,0,1
0,1.0,-0.02789893009265287
0,2.0,-0.04204120183298155
0,3.0,-0.03982268058188427
0,4.0,0.038557231270038815
0,5.0,-0.043625917976880126
0,6.0,-0.04322833257977377
0,7.0,0.03238730902634756
0,8.0,-0.0019227848817552464
0,9.0,-0.040024528000606296
0,10.0,-0.014769043630933789
0,11.0,0.03166923628396508
0,12.0,0.03146936895200209
0,13.0,-0.025158346241642916
0,14.0,0.029772293037910243
0,15.0,-0.0031458316915248695
0,16.0,0.03599107666652726
0,17.0,0.035892034383689375
0,18.0,-0.03851927080122529
0,19.0,-0.04192845696013361
0,20.0,-0.03844029693624589
0,21.0,0.02865648652853299
0,22.0,-0.030100326986911428
0,23.0,-0.0007965578894133113
0,24.0,0.03676576767448154
0,25.0,-0.031281195141740485
0,26.0,-0.026755379367323924
0,27.0,-0.03254858034319328
0,28.0,0.03157530758157625
0,29.0,-0.023075816351481225
0,30.0,-0.03960712640615628
0,31.0,-0.011689583182429289
0,32.0,0.014146735290484424
0,33.0,-0.009739881224288802
0,34.0,0.003928328759817567
0,35.0,-0.03324689068591035
0,36.0,0.00772252922666128
0,37.0,0.00025059433458468383
0,38.0,9.208451579070268e-05
0,39.0,-2.6040979742868382e-05
0,40.0,0.036008944468882725
0,41.0,0.0004945209662373362
0,42.0,-4.127025228243637e-06
0,43.0,0.0002682843642100206
0,44.0,0.000763569751810801
0,45.0,0.0002513566238410368
0,46.0,0.00015411780866718156
0,47.0,-8.351797588940579e-05
0,48.0,0.0001778207356128036
0,49.0,0.0001395980031043111
0,50.0,0.00041265071315406415
0,51.0,-0.00013432682190226032
0,52.0,-0.000335518639913579
0,53.0,0.0004099843806006896
0,54.0,0.0004740172973024128
0,55.0,0.018750788899166936
0,56.0,0.00028151988365737485
0,57.0,5.795532817104294e-05
0,58.0,0.00039490623361380483
