,0,1
0,1,1.819800522890095e-07
1,2,3.2521406617460576e-08
2,3,8.147494068781112e-08
3,4,1.715435847164898e-07
4,5,7.509366215309571e-08
5,6,4.487853486172576e-08
6,7,1.7277934686117215e-05
7,8,3.028536237434344e-08
8,9,1.2115194167964364e-07
9,10,1.0573275850725371e-07
10,11,1.0466103767367269e-07
11,12,4.8244934924609735e-08
12,13,1.313489378289951e-07
13,14,2.2103132946718393e-07
14,15,7.736055835542034e-07
15,16,3.861844334742406e-06
16,17,5.7150018746142805e-08
17,18,6.121001010124231e-08
18,19,3.3582409788741626e-08
19,20,2.0991635176983528e-07
20,21,1.4273036075896938e-07
21,22,7.511581504249661e-08
22,23,9.921097748063798e-08
23,24,4.3273279227803284e-08
24,25,8.994434191005293e-08
25,26,2.470230281797568e-07
26,27,2.5719859998399786e-08
27,28,1.0617211595844064e-05
28,29,6.975107691231097e-08
29,30,6.099119073398274e-08
30,31,3.144084101046888e-08
31,32,8.165984863604858e-06
32,33,4.39162287948207e-07
33,34,2.1121541922301677e-07
34,35,6.960796829318544e-07
35,36,1.6255426467975224e-07
36,37,2.6588330279293893e-08
37,38,3.740164422217078e-08
38,39,2.2317173316968996e-08
39,40,1.935235644879423e-07
40,41,3.071597872772168e-08
41,42,3.913022937931255e-08
42,43,1.1416223142047724e-07
43,44,3.0389490811699794e-08
44,45,1.8646976647822525e-08
45,46,2.692272273300732e-08
46,47,2.5337023311191006e-08
47,48,2.202940484860401e-08
48,49,3.2680885125843996e-08
49,50,1.3838642613688724e-07
50,51,3.711640637933942e-08
51,52,3.00167116989418e-08
52,53,4.537929255330313e-08
53,54,3.3699593476420706e-08
54,55,2.449418638635423e-08
55,56,7.101553312019904e-05
56,57,2.691825379582237e-08
57,58,3.106252554132369e-08
