,0,1,2
0,1.0,110468.28284879785,128903.52721748917
0,2.0,55.986977639122514,1.905035730864471
0,3.0,2783139.2833458995,5726.782059140033
0,4.0,21194336.215600733,4432461.229466831
0,5.0,18030.66672037056,91.96181099481055
0,6.0,755233.499811061,42149.33330975782
0,7.0,12757623.884349134,1848318.6678240653
0,8.0,9898487.909092324,810364.589045596
0,9.0,83226.08953910045,32743.760254525274
0,10.0,151215.7698845137,60289.413165280945
0,11.0,678418.6400695744,14921.954433137187
0,12.0,3838352.8512071315,932244.1687002775
0,13.0,4247792.513050152,1008674.025654627
0,14.0,3859224.7630701205,224925.46576625458
0,15.0,1910663.7504160036,445916.935886981
0,16.0,12668949.307092197,86625.68656348079
0,17.0,20738305.676377445,5674337.431067992
0,18.0,14.602741819344022,16.3550287085124
0,19.0,54098.1269635045,11791.429611637303
0,20.0,11220.400117104466,4462.305607111181
0,21.0,42.42562989886767,24.577289418301948
0,22.0,885146.8827656924,11509.376259678042
0,23.0,3207589.0881862543,630497.6780532963
0,24.0,21713.880731282956,3940.941737494868
0,25.0,169853.68841103054,38627.44833947483
0,26.0,247398.7233543533,20180.59803601996
0,27.0,101114.45023128086,64765.78059882447
0,28.0,4339715.486071881,1240265.2704179795
0,29.0,1671146.8208237838,330084.04470371385
0,30.0,861545.3909992103,9781.134149909964
0,31.0,55743.67738328315,3042.091133890385
0,32.0,8020863.793483954,4325347.959978111
0,33.0,1783295.032309684,299455.06191910314
0,34.0,153512.980829102,32377.410870922464
0,35.0,466901.7003632127,139239.89884889894
0,36.0,943614.5919685729,376550.91824852594
0,37.0,2632459.4696051115,29942.966903340952
0,38.0,12.363361690080838,21.62978197069037
0,39.0,65409.351772944225,13644.745311107232
0,40.0,49229.42893701312,11327.07428891451
0,41.0,39998.502756892536,7175.483628976093
0,42.0,139755.20894148314,24853.746179014866
0,43.0,427085.8032164132,44277.552315611254
0,44.0,531.0507166171531,1492.5545402570638
0,45.0,46818.70838287251,16873.16415477597
0,46.0,211831.93654823618,4252.371297727319
0,47.0,6.562117459008853,2.2155214791553264
0,48.0,48.59704649706957,7.035220615683199
0,49.0,17448.701087127614,10013.49017376602
0,50.0,30036858.30483236,6395.0631997237615
0,51.0,129221.457045816,13479.888393788355
0,52.0,334004.3706443547,36868.59129379407
0,53.0,103653.35313920378,47164.0694306723
0,54.0,2141779.9135133172,2120.3912417205806
0,55.0,1342819.1899585011,127862.79506934797
0,56.0,47938.24056487101,16244.91460619123
0,57.0,116965587.95902875,17975.14013093001
0,58.0,3351223.3827939723,5019.39560872329
