,0,1,2
0,1,3,3
0,2,4,2
0,3,4,2
0,4,2,3
0,5,3,2
0,6,3,2
0,7,3,2
0,8,2,3
0,9,3,2
0,10,3,3
0,11,3,4
0,12,3,2
0,13,2,3
0,14,2,2
0,15,2,2
0,16,3,3
0,17,3,3
0,18,2,2
0,19,3,3
0,20,2,3
0,21,2,2
0,22,2,3
0,23,2,2
0,24,3,2
0,25,2,3
0,26,3,3
0,27,3,2
0,28,3,2
0,29,3,3
0,30,2,2
0,31,3,3
0,32,2,2
0,33,3,3
0,34,2,2
0,35,4,3
0,36,3,2
0,37,2,2
0,38,1,2
0,39,2,3
0,40,3,2
0,41,1,3
0,42,2,3
0,43,3,2
0,44,2,2
0,45,2,2
0,46,2,2
0,47,2,2
0,48,1,4
0,49,2,2
0,50,2,2
0,51,3,2
0,52,2,2
0,53,2,2
0,54,3,2
0,55,3,2
0,56,2,3
0,57,2,3
0,58,2,3
