,0,1
0,1.0,804785.5802780406
0,2.0,295.65491866308145
0,3.0,167720.55900951594
0,4.0,11436365.084579583
0,5.0,727695.0395366859
0,6.0,72066.4670627913
0,7.0,16011404.462383315
0,8.0,201493402.3610565
0,9.0,1778546.663783888
0,10.0,343010.24579627806
0,11.0,1365023.0551459696
0,12.0,17204731.089675248
0,13.0,6319978.722906668
0,14.0,8383325.391061559
0,15.0,3762546.562310293
0,16.0,18601251.744313303
0,17.0,40406143.7011697
0,18.0,1559490.5572492187
0,19.0,588203.909022578
0,20.0,543997.4164878082
0,21.0,301.2107199210694
0,22.0,101361.22366478783
0,23.0,363.01893235701675
0,24.0,191322.7436599654
0,25.0,1148229.2744418313
0,26.0,288768.31341989676
0,27.0,3549787.128209817
0,28.0,10253970.643343411
0,29.0,344558.9748975737
0,30.0,238744.00613481097
0,31.0,498338.17096255574
0,32.0,24223480.374469567
0,33.0,1752018.705114849
0,34.0,672821.9736646981
0,35.0,527702.2996254344
0,36.0,271837.76392829337
0,37.0,5023205.255706379
0,38.0,286.0678009604168
0,39.0,751555.683394574
0,40.0,347360.553443299
0,41.0,39820.12935959917
0,42.0,177934.1107428022
0,43.0,2322382.698326269
0,44.0,112421.79435853509
0,45.0,327305.06674686226
0,46.0,311889.84904954454
0,47.0,578.2437133264191
0,48.0,158344.54953309955
0,49.0,3657400.9405384846
0,50.0,128211.35811500283
0,51.0,131242.9050674068
0,52.0,8102566.011436101
0,53.0,1145990.3101485989
0,54.0,537508.8419950852
0,55.0,7371236.124125471
0,56.0,7183487.928867174
0,57.0,109970.3509714463
0,58.0,193076505.63384962
