,0,1
0,1,1.6258412067877674e-07
1,2,3.216062511429913e-08
2,3,6.26112998642424e-08
3,4,7.556524508404018e-08
4,5,2.595847390476135e-08
5,6,3.3049508670590416e-08
6,7,2.057774920290256e-07
7,8,2.4417783158761782e-08
8,9,4.887691908673225e-08
9,10,1.1372823433203674e-07
10,11,1.1193970206089062e-06
11,12,4.503354122881586e-08
12,13,6.047536183588579e-08
13,14,3.06125667900656e-07
14,15,1.0478077442560517e-07
15,16,2.8893290339045202e-08
16,17,5.450230918816759e-08
17,18,4.9144665840180553e-08
18,19,5.064143392704258e-08
19,20,2.495208511802236e-07
20,21,6.573439355056353e-05
21,22,3.2721523061796956e-07
22,23,2.6436368805910935e-07
23,24,3.4010270445674205e-08
24,25,4.030035828544407e-08
25,26,3.895709300856142e-06
26,27,5.311886419610267e-08
27,28,3.879345131771198e-08
28,29,5.716793297380045e-07
29,30,2.8614857013376175e-07
30,31,5.7896337924640014e-08
31,32,5.160068062526298e-07
32,33,6.686474795243923e-07
33,34,4.252630676361187e-07
34,35,6.87171311344485e-08
35,36,7.121916294652353e-07
36,37,2.9388079022578663e-08
37,38,2.4541209053184324e-08
38,39,4.215655226135835e-08
39,40,4.359858760607054e-07
40,41,3.219058914717539e-08
41,42,2.7878738213720114e-08
42,43,2.6104263105324528e-08
43,44,2.890124359325286e-08
44,45,1.7021620649362006e-08
45,46,4.684797633484157e-08
46,47,3.5392519638502244e-08
47,48,3.034809157060095e-08
48,49,2.32157241471647e-08
49,50,2.7634316618992523e-08
50,51,2.454602757894085e-08
51,52,1.7794829827089586e-08
52,53,2.001205471614415e-08
53,54,2.408120984237128e-08
54,55,2.3137948050831812e-08
55,56,2.961346959836113e-08
56,57,2.010170973729442e-08
57,58,3.028758170414985e-08
