,0,1,2
0,1.0,-0.022791581159729835,-0.02269827436008184
0,2.0,-0.04154092540521004,-0.041437426025702634
0,3.0,-0.04124051918783583,-0.041216284054768536
0,4.0,0.03715493409796991,0.037274134213948526
0,5.0,-0.03976325550649188,-0.03898801439250444
0,6.0,-0.04315049708960303,-0.04379784703736836
0,7.0,0.039714760059384645,0.04013381522779495
0,8.0,-0.0019367191530370515,-0.0019623073927841047
0,9.0,-0.04172248144614456,-0.04183199132128145
0,10.0,-0.011794756007350202,-0.011822707404830334
0,11.0,0.034729849754692586,0.03460274049832344
0,12.0,0.03186845727447454,0.031872661448379545
0,13.0,-0.019584997245897198,-0.019670180756767505
0,14.0,0.038436310931002006,0.0389929789242505
0,15.0,-0.0051883940991435465,-0.005348575319404603
0,16.0,0.03640754010313379,0.03350747686920121
0,17.0,0.03365574033678959,0.033629049238611305
0,18.0,-0.04272116459442481,-0.04251360480193661
0,19.0,-0.04372741056721253,-0.04380287799891229
0,20.0,-0.03743676871775491,-0.037190833978489296
0,21.0,0.022492617981556596,0.022878075924100974
0,22.0,-0.030430804220826266,-0.03027774317337066
0,23.0,0.022439559972212777,0.023886995283445928
0,24.0,0.03485511037102279,0.03473175326558305
0,25.0,-0.023995343173179057,-0.024002619571665565
0,26.0,-0.03359317286978798,-0.031955765632813785
0,27.0,-0.003667584829100905,-0.00355653909120479
0,28.0,0.03728431282764006,0.03749558044146002
0,29.0,-0.020980480844141322,-0.021111562240341802
0,30.0,-0.02807990224766015,-0.028088642326020024
0,31.0,-0.01285037066592963,-0.01287542770107338
0,32.0,0.006625343054372192,0.0057450697571243235
0,33.0,-0.014654952065201824,-0.014360956365453724
0,34.0,0.003084595713739612,0.002948595615002827
0,35.0,-0.03504079310518912,-0.0345928875686305
0,36.0,0.005950187175563772,0.006020498590773393
0,37.0,-0.00010819364674646523,-5.5459353453635845e-05
0,38.0,-0.00013710727830958027,-0.0001693225836456221
0,39.0,-0.0001417353763374796,-0.0001357335664440676
0,40.0,0.00015955429966714216,0.00011721441664396921
0,41.0,0.00060791752311521,0.0006003386719557644
0,42.0,0.0003458561845677933,0.0003906267309639496
0,43.0,0.0004138308208518728,0.00037213661238823476
0,44.0,0.0007038379742150007,0.0008660131278152077
0,45.0,-5.998235267718523e-05,-5.1873583078700715e-05
0,46.0,1.8535500780997505e-05,3.735673864448713e-05
0,47.0,0.0003322770678390942,0.0002999079235182177
0,48.0,0.00015407733775705924,0.00025296498660784094
0,49.0,0.00012427466553572019,0.0001341031225586869
0,50.0,0.0005195669983362066,0.0006512462963325062
0,51.0,-3.331837121715911e-05,-3.175912908660827e-05
0,52.0,-0.0003078625109864789,-0.00030026883424293186
0,53.0,0.00037822001043885895,0.0003731981058414248
0,54.0,0.0001970210231589127,0.00022163335598946758
0,55.0,0.038227485095051826,0.038264936880579394
0,56.0,0.00023371795268887412,0.0002675421957103996
0,57.0,4.521649303090761e-05,4.03734280887371e-05
0,58.0,0.0005161670373378768,0.00048719926723996335
