,0,1
0,1,5.49559251863036e-08
1,2,1.5181619737256957e-07
2,3,4.9444147195039315e-08
3,4,4.858663047638873e-08
4,5,3.165962526740203e-07
5,6,4.544199132199595e-08
6,7,3.451237826062756e-08
7,8,2.041225848576101e-08
8,9,2.5058329585289812e-05
9,10,4.233759363126429e-08
10,11,1.5590342183073463e-05
11,12,4.9771401872581494e-08
12,13,9.020241269164044e-08
13,14,1.1952995870267497e-07
14,15,3.676083524612962e-07
15,16,0.00017019882991956635
16,17,2.2231150856022997e-07
17,18,4.292241791680364e-08
18,19,3.9951246667564954e-08
19,20,7.500673996054314e-08
20,21,9.441969063575638e-05
21,22,4.2983736625710776e-07
22,23,1.5991737293488473e-07
23,24,4.109225952783498e-08
24,25,4.1923646527266414e-08
25,26,9.781656091886413e-07
26,27,4.142111382854485e-08
27,28,1.1816888947529786e-06
28,29,2.353460844456809e-07
29,30,4.2856189665661975e-07
30,31,3.719829050478755e-08
31,32,1.778315226270026e-07
32,33,1.0616581501446936e-07
33,34,4.1249786163188964e-07
34,35,9.803261629346924e-07
35,36,8.090173343351634e-08
36,37,2.6014727172806845e-08
37,38,3.89414083199768e-08
38,39,2.574308334828196e-08
39,40,2.2409092857798758e-08
40,41,2.385483444000295e-08
41,42,3.313843797598495e-08
42,43,2.2586669131760848e-08
43,44,2.1333641271622315e-07
44,45,2.1209771677303508e-08
45,46,3.597343887359502e-08
46,47,3.211556136099352e-08
47,48,2.1314469551982076e-07
48,49,3.476736250483095e-08
49,50,2.8537721132873666e-08
50,51,2.6798509689957337e-08
51,52,3.935911428468855e-08
52,53,2.6032535454454497e-08
53,54,2.1615635176861005e-08
54,55,2.614051396445367e-08
55,56,3.114963471898085e-08
56,57,4.003585000455698e-08
57,58,3.663461330255627e-08
