,0,1,2,3,4
0,1.0,0.03545881737098841,0.035440832450132756,0.03537015201032854,0.03534617239526642
1,2.0,0.03542194196883887,0.03546994620908048,0.035259496513265536,0.035342147950845254
2,3.0,0.035467228340046106,0.03548757022803516,0.035466120751800514,0.035670500040661066
3,4.0,0.03521702551085965,0.03527374747966064,0.03533512150521602,0.03507949824879942
4,5.0,0.035115983053727685,0.03517925647227086,0.035160539378820084,0.03519095462623542
5,6.0,0.03497292606611683,0.03519224566786552,0.035094647300789254,0.035042357234896016
6,7.0,0.035071002543092,0.03517265746986191,0.03507931093619404,0.035054400129511006
7,8.0,0.03527558341795353,0.03539502051600141,0.035326536501094026,0.03512637891644408
8,9.0,0.03515851188714828,0.03509499435282023,0.03533945570738868,0.03545154930731142
9,10.0,0.034983986646689176,0.035406904770339684,0.03501274753332554,0.03437284818653865
10,11.0,0.03534775567879088,0.03527900419140324,0.03543650585802419,0.03546599956560295
11,12.0,0.03518660008838861,0.035191756892028296,0.03521160048940576,0.035223248708999476
12,13.0,0.03461083896303868,0.03524826109907117,0.035301537559098595,0.035422935624191125
13,14.0,0.03537803765878764,0.03533693022721163,0.03537079890214467,0.03510501231751263
14,15.0,0.03516494665975519,0.03517138489708616,0.035235751212589136,0.03523735159687946
15,16.0,0.035287417407234185,0.03532037699757708,0.03526103830977801,0.03537129808203189
16,17.0,0.035294162845912275,0.03512385540129322,0.03513555220772311,0.03529572785557836
17,18.0,0.03526150030139555,0.035167094680935755,0.035102944497609825,0.035271366828239
18,19.0,0.03529240622248089,0.03523986166151146,0.03519320294644424,0.03533131037192251
19,20.0,0.03527965321756433,0.035251344916621116,0.03527471664543352,0.035390947922676774
20,21.0,0.03522483627267538,0.03521669189589276,0.03518908435037582,0.03519111605916499
21,22.0,0.03545020362630939,0.03517664322570536,0.035215790565214004,0.03528168803035429
22,23.0,0.03549545631953157,0.03515035697357046,0.03507556353317329,0.035460789142879555
23,24.0,0.03539508766429294,0.035720975502581465,0.0353548375855036,0.0355157673779261
24,25.0,0.03534005418305042,0.03534319573868414,0.035345098214484644,0.035235337512776806
25,26.0,0.034992353313073356,0.03495899648871988,0.03515419542443561,0.03508086332124051
26,27.0,0.035009800153275046,0.03493853470624165,0.03514625722526352,0.03521615152178036
27,28.0,0.03519862277662853,0.035139587154815584,0.03528858469590041,0.03523379304644376
28,29.0,0.034576344483509686,0.03469575607052957,0.03491651637045454,0.034631355854910235
29,30.0,0.03528111724777788,0.03528249768921058,0.03539044159476384,0.035156836536097934
