,0,1
0,1,0.3110059059047661
1,2,0.4118930066427061
2,3,0.5173028172154409
3,4,-0.04870569427240963
4,5,0.46518315697353835
5,6,0.27145661235045754
6,7,-0.3436640624545989
7,8,-0.2736519461301897
8,9,-0.49047673152960225
9,10,-0.2785834967623459
10,11,0.15974775894698434
11,12,-0.10054768610366606
12,13,0.42294177997323446
13,14,0.3354427151993862
14,15,-0.2352468815673662
15,16,0.1380894205078863
16,17,-0.12277577212035223
17,18,0.09569483799763356
18,19,0.029307705694972874
19,20,0.877566599316636
20,21,0.41429521252957324
21,22,-0.042580367411168114
22,23,1.120073402630491
23,24,0.2468227447988705
24,25,-0.17748712571619907
25,26,-0.030592085344467026
26,27,0.43677727807654215
27,28,0.07791328796984164
28,29,0.3980500656027744
29,30,0.2165329695988949
