,0,1
0,1,0.037694478401425736
1,2,0.02922545556860782
2,3,0.03542752086362965
3,4,0.035548765498355096
4,5,0.02664725945935041
5,6,0.031188529896122166
6,7,0.030206825146074496
7,8,0.024530508297940887
8,9,0.032923103315889796
9,10,0.029622862193176683
10,11,0.032057872461247625
11,12,0.02856195634443238
12,13,0.034736311513327324
13,14,0.029326162937974052
14,15,0.02761474911980655
15,16,0.031811711996243115
16,17,0.02459663775642798
17,18,0.022431219566959745
18,19,0.028935044542112955
19,20,0.03260117938123025
20,21,0.03234924307856447
21,22,0.03442440534881127
22,23,0.03432268626873213
23,24,0.03412185575456914
24,25,0.027824908148811094
25,26,0.032124936691541955
26,27,0.03109393194929371
27,28,0.037853523808620525
28,29,0.03202357412941733
29,30,0.0301539562416142
