,0,1
0,1,7.948542667516693
1,2,16.3331126064736
2,3,30.94344303785368
3,4,21.3292019913529
4,5,26.35910294549062
5,6,11.24060915971062
6,7,26.030353696763203
7,8,20.058387913155737
8,9,15.211349950238532
9,10,30.520471679727432
10,11,17.583175468581324
11,12,13.132433901192506
12,13,25.807842179939463
13,14,35.80834245258015
14,15,36.73310041328976
15,16,14.612568648799144
16,17,29.628886081679127
17,18,13.34642593839785
18,19,24.497231959114135
19,20,24.304346732627142
20,21,10.679572336348471
21,22,7.207671886100328
22,23,14.775262787671329
23,24,5.736128656966579
24,25,11.005603195911416
25,26,23.358896175026125
26,27,25.81201330834753
27,28,18.607941704234157
28,29,32.60499795258679
29,30,5.737488423115297
