,0,1,2,3
0,1.0,-1.0895070593614644,-1.105315686274502,-1.1175039146328194
1,2.0,2.3293494997395667,2.284668314820306,2.263104050709493
2,3.0,0.03872466172473768,0.2919400996095404,0.3072323948875752
3,4.0,0.21923799842872604,0.2322226049851016,0.23569761884140386
4,5.0,2.055209607021095,2.1483963099887555,2.102031357980482
5,6.0,-0.020818735266799483,-0.06436634328130016,-0.039803465435770125
6,7.0,-1.5749701888127408,-1.5710618954804902,-1.5653799528808807
7,8.0,2.3864338489765258,2.3753144089477543,2.3614807597551155
8,9.0,1.0787280743321706,0.8625775241024505,0.9353712352793292
9,10.0,-0.28724763985782076,-0.25747662884595285,-0.2395579151973827
10,11.0,-1.4636526185441319,-1.456798273350442,-1.5154758002184534
11,12.0,2.9169612901044526,2.9065000675635875,2.8244683563480253
12,13.0,0.9767469170360785,0.9958767457438786,1.033664866617313
13,14.0,1.0921355657527334,1.1313799792709787,1.1348883683320508
14,15.0,3.8281041583842135,3.8023965134395947,3.7923101604306173
15,16.0,3.5196149166194526,3.5640195546367077,3.49035998568235
16,17.0,3.2550127616922744,3.2571668433679792,3.214154110567977
17,18.0,2.5313162118740915,2.5787124644829302,2.5726092813904597
18,19.0,2.3058177205765804,2.320619976265157,2.316395958235006
19,20.0,1.4670596823295556,1.5403549578972164,1.575398764671939
20,21.0,-1.6023605755629555,-1.5530109792970743,-1.4272342685214567
21,22.0,1.1258690670530866,1.1330323723670321,1.1072759724722894
22,23.0,-1.360324670819886,-1.3795848781953841,-1.3077849633039331
23,24.0,-3.2505617286462356,-3.327126413987337,-3.3461426901640965
24,25.0,4.079620271280994,4.042320125444674,4.041487793699704
25,26.0,0.7947519838635997,0.8413501295268375,0.8774058765738508
26,27.0,0.7155130218133245,0.7766523113466662,0.7890199959147861
27,28.0,-2.5188221107386037,-2.504063044764191,-2.471417743239392
28,29.0,0.7634175518937849,0.7243596071285044,0.6853024153648897
29,30.0,3.2141033466960174,3.2185933292223914,3.165081099890337
