,0,1
0,1,0.037824238990625085
1,2,0.02863110566507198
2,3,0.035664399017842616
3,4,0.034958298783598095
4,5,0.027070036788991655
5,6,0.031048011997673475
6,7,0.030367957250673188
7,8,0.02461645433491265
8,9,0.0332376054103382
9,10,0.029117012047251662
10,11,0.032251863862178716
11,12,0.02803229210670007
12,13,0.03530103065839308
13,14,0.029075857777980576
14,15,0.026967914829784678
15,16,0.032232615799135014
16,17,0.02507720751056695
17,18,0.02057320266711406
18,19,0.029733764147562784
19,20,0.03298928868734867
20,21,0.0321852994895456
21,22,0.03268054366465607
22,23,0.03363274115980014
23,24,0.034434853327712955
24,25,0.028737761982849212
25,26,0.03186076406690259
26,27,0.03234777557876919
27,28,0.04118883022351338
28,29,0.031010039473050553
29,30,0.029103136348733148
