,0,1,2,3,4
0,1.0,5940.005820014928,5913.5997737938,6060.490723821901,6227.800648678746
1,2.0,1458.8727692408663,1422.5618711133454,1407.344254707886,1406.5384078955635
2,3.0,4710.840551298541,4445.143103502514,4532.087054603008,4705.623759613193
3,4.0,4867.3334308204885,4732.577136892793,4587.010294198025,4500.580325588329
4,5.0,6610.508687652963,6485.384520600351,6543.782368934154,6648.005369778238
5,6.0,7870.866458530231,7591.625026692598,7706.31894313504,8062.659661166829
6,7.0,6525.095885724931,6435.670202838402,6333.634646577253,6454.585406770797
7,8.0,6921.011757105268,6813.832433062316,6699.309233516504,6771.999181546851
8,9.0,3079.141055680725,3058.2531946768727,3239.956111866491,3188.636012771143
9,10.0,850.3502381713972,827.5074528703398,819.6992516569558,929.4441780102732
10,11.0,7316.941720815996,7117.064645950466,7176.812418327435,7114.380691882323
11,12.0,8803.436821791089,8364.139586027406,8174.929650305385,8499.184874447112
12,13.0,9049.334314605729,8904.855182623201,8667.243711072468,8710.60047207527
13,14.0,5564.338686457463,5546.4572952850285,5587.316702559902,6457.8806617238915
14,15.0,9999.822679023557,10120.023368330096,10082.410236549353,9879.89011835917
15,16.0,7039.231901872667,7239.340863719375,7182.186334224372,7273.599664058824
16,17.0,7696.9688394279,7532.254419781168,7511.161598245771,7463.824821941947
17,18.0,8530.88192082616,8146.217936086904,8355.581836512087,8354.951415664165
18,19.0,4528.061803657212,4638.017059949492,4928.7227693878995,4930.036075410378
19,20.0,9117.525258978843,8590.410574947768,8518.192803418313,8593.025992993222
20,21.0,6241.029596201226,5976.7112022670535,5920.197750559794,5947.4769412680325
21,22.0,6178.6425267727955,6305.458193852649,6369.642494215241,6496.68105438653
22,23.0,6237.6389507244685,6018.576186082664,6004.377061437265,6091.8279693346
23,24.0,2220.7941188791333,2113.98994821205,2091.545213705678,2196.8049406856967
24,25.0,4894.89263234907,4884.420509187457,4881.813787698513,4899.1550847156595
25,26.0,6284.2956994429505,6204.35640315873,6102.618015251562,5946.421980979496
26,27.0,7511.177276910567,7469.075329567438,7600.000866504333,7701.216877576725
27,28.0,9310.623794303167,9314.371672177504,9255.125982646045,9355.28553353568
28,29.0,7501.941511517575,7541.920819631637,7680.529724823315,7823.52581234146
29,30.0,8406.6465465092,8694.400356297057,8698.38483521306,8405.607901131694
