,0,1
0,1,0.012480889017398895
1,2,0.016592441324539808
2,3,0.009231752758231467
3,4,0.021865241920475113
4,5,0.012167608390248162
5,6,0.02101674403334205
6,7,0.019358380299615775
7,8,0.01341333272065409
8,9,0.005601035131118311
9,10,0.011409787995913108
10,11,0.031215288543869325
11,12,0.041741047293656255
12,13,0.04637165853989933
13,14,0.033481063124067185
14,15,0.012964117930822595
15,16,0.011503734018123183
16,17,0.032302783884689365
17,18,0.021691191872629738
18,19,0.006770796653192279
19,20,0.02514691805352751
20,21,0.009037247930672294
21,22,0.01957002373988598
22,23,0.036762836551054244
23,24,0.01127087342826296
24,25,0.008792812223941503
25,26,0.03227587890680369
26,27,0.04646787202096429
27,28,0.03619132842555542
28,29,0.017183183332955498
29,30,0.018648837396040972
