,0,1,2,3,4
0,1.0,47.44090234207474,47.35134794716537,47.956178536615255,48.664678633520815
1,2.0,22.294932699109665,21.811696397978437,21.682843382495975,21.832026929326297
2,3.0,39.61545204866089,38.417393547428674,38.76422975421415,39.401379482348275
3,4.0,44.643703776051225,43.83952934100378,43.18213476305312,42.700393157040004
4,5.0,47.63191544371405,47.0847103351622,47.34577970356679,47.67710262365843
5,6.0,53.753064993892046,52.61676815525571,52.90293992421379,54.17706615035971
6,7.0,53.034801356123026,52.62635774673046,52.089766287005745,52.61157854336846
7,8.0,49.024528685456936,48.61200455320107,48.191471069629124,48.5994955687964
8,9.0,35.46799446091133,35.37445655230052,36.38218241426297,36.19683396793614
9,10.0,19.875360000894272,19.617510444572897,19.55659510982798,20.971680722390165
10,11.0,53.951518939329866,53.10595274094071,53.26918462980946,53.03051954859884
11,12.0,56.37695791817371,54.7939497937141,54.08272825121836,55.255845746349905
12,13.0,60.126682417395685,59.67884059069852,58.804561649573685,59.031307103178236
13,14.0,48.47839793861018,48.45626831878431,48.58715215327754,52.39594095755393
14,15.0,58.875154281905765,59.265008382422344,59.045637084283264,58.40393042487533
15,16.0,48.89961226160625,49.47894671283699,49.22208174427001,49.540899675584875
16,17.0,53.467528146101614,52.87762585429912,52.86293097130038,52.68763783440018
17,18.0,54.97588145025888,53.19277349057585,53.582173396077756,53.447593214672935
18,19.0,40.73992917366185,41.28927613178065,42.55860575146777,42.30372549446383
19,20.0,56.49738066180298,54.86094847627749,54.6172415125449,54.82681679543803
20,21.0,46.5900654424004,45.591738627611456,45.36322312901636,45.41834183023001
21,22.0,50.3171827307201,50.85935521139768,51.241772065641825,51.81777869000165
22,23.0,44.99090073809664,44.05482481226165,43.85530911510419,44.1479175515827
23,24.0,31.284831404193337,30.355086937496605,30.26327510713079,31.083677645022476
24,25.0,44.60560604296816,44.56474863695405,44.584854827798935,44.66799704085647
25,26.0,49.84979769128408,49.40276561960121,49.00533087831584,48.439889873675305
26,27.0,56.03125732224957,55.88080460447007,56.466088101942624,56.98680582603108
27,28.0,59.1396298768372,58.93493742755345,58.7558440475246,59.23004899484707
28,29.0,50.73804387805406,51.19991692184272,51.74316156540511,52.22147984666831
29,30.0,54.49344903605329,55.34411094101811,55.75279412966027,55.27089219896571
