,0,1,2,3
0,1.0,21.862723609407947,2775.197494288721,1495.5831465695762
0,2.0,6.800540389950754,18162.372068176956,1387.676065840048
0,3.0,9844.979342700979,4018.9282871814507,621.6766332181271
0,4.0,1142.6313356108135,145914.43421228253,63.0932395362549
0,5.0,525771.6032318911,1882.82433117502,5951.296956795478
0,6.0,463.32215590479154,21263.082062336372,15.901612081551725
0,7.0,93691.54467313676,354.81246683964685,263.15883576094353
0,8.0,6208.184806081233,25153.21545551518,45178.846022514386
0,9.0,11283.11277011907,276.6337269442695,348.5423651910581
0,10.0,11890.121788180504,19288.571164162382,1017.4061490239619
0,11.0,71.42788078805282,75.42408544215,6.391905942227679
0,12.0,30938.30179169953,35730.423183481114,40015.60500502465
0,13.0,15604.64096708641,14757.624588457144,413983.29771690164
0,14.0,6919.617579310607,21191.135439198308,34.56015446633136
0,15.0,6471.672749654338,23183.965959247034,322248.68713255436
0,16.0,1878.8139891213232,1951.190770062436,1449.617027758648
0,17.0,19697.104750312887,10816.638615312586,14806.450025971926
0,18.0,162919.01084843196,153210.46789818857,102352.43897128553
0,19.0,280665.70635458163,83510.04672686111,314911.10963581776
0,20.0,7212.571367660565,281844.7100012646,2750.5474635606897
0,21.0,142.62625725932702,105.75871215076916,100.61644398298048
0,22.0,181509.12617365387,716247.7291898032,11996.313378112089
0,23.0,759.8603990403135,2423.2344291865957,966.7609326134007
0,24.0,507437.41690716444,4140.164610353336,308855.97776783135
0,25.0,56554.61494842727,3681.2688462569704,26541.282325148608
0,26.0,1400.2934240938494,8829.089518629942,3095.5423712742386
0,27.0,5174.8573856105595,1407.4121335179734,9519.6660840874
0,28.0,2697.1028207084423,3336.3367783676244,4343.382746693385
0,29.0,876.3558965747371,163.82974580498967,7171.204846970716
0,30.0,26137.4045470636,13628.844823510357,4900.628119263211
