,0,1,2,3,4,5
0,1.0,0.03639258683198621,0.03560040838871387,0.03283075603567562,0.040355658012075,0.056673196600676726
1,2.0,0.04438808926542763,0.05058815330050214,0.06810961212256779,0.08820342498874426,0.09431258670908534
2,3.0,0.031069140372494926,0.03646322103205793,0.044397359793324306,0.03687677263663856,0.027703363808823163
3,4.0,0.021603690388823236,0.01858942490467937,0.01852820474357053,0.01990670236301623,0.020299023905334723
4,5.0,0.03662382164808342,0.03582087535215904,0.036439845225717964,0.03705914387879891,0.0369043800875873
5,6.0,0.05727187358850906,0.048517227228489376,0.050687765458675905,0.04894378206658602,0.04671233620768052
6,7.0,0.06282065243745172,0.06265724886600807,0.061399523616177114,0.06656398245492524,0.06897244896091188
7,8.0,0.06352463278390964,0.06329580918520325,0.06482531486157439,0.0670745290021724,0.0703988395330834
8,9.0,0.03527486086720034,0.032414326067360416,0.02729573543223062,0.034156356443594146,0.040390811570017594
9,10.0,0.05847959307467463,0.05688468732984973,0.05655353294421299,0.05550594499533642,0.05441336181191497
10,11.0,0.06357284140385655,0.06184991728886631,0.05875645258675268,0.05906177248926608,0.06391440759013967
11,12.0,0.04673052836745816,0.050293549703754,0.05249232925481882,0.05194657989914947,0.05005453114283213
12,13.0,0.03476077027265287,0.033578683155799344,0.034833991617322126,0.03868498791351306,0.04685201192761032
13,14.0,0.03892562819450875,0.03802807164787582,0.036399390150054625,0.03858185475985345,0.04188924086717118
14,15.0,0.029564932145354376,0.03204074426851442,0.03427325035053808,0.03525174216992548,0.03470880975851302
15,16.0,0.027004464514372238,0.0274037427087043,0.026177429663151962,0.02911193250897947,0.03386483277999465
16,17.0,0.05637561131564563,0.055703888011178336,0.060797589353250976,0.062357687016680874,0.05886782867655108
17,18.0,0.05609955413947221,0.05310551174775072,0.055483204431413635,0.0566286071052014,0.06001362849461253
18,19.0,0.03114928256851257,0.030616091784054864,0.0292104292583933,0.03387803399561703,0.04296238392965069
19,20.0,0.05507400002801708,0.052724864147424236,0.05232251739142465,0.051192190224584995,0.05225824656775387
20,21.0,0.047407617609856186,0.04302598119551148,0.03840462879991545,0.03868527759132298,0.03654883627630005
21,22.0,0.044137720388630654,0.04262635751815768,0.0436250737987937,0.04632795244248898,0.04721756856319501
22,23.0,0.07145102612134406,0.07148477171841085,0.07193661448244737,0.0727493429888319,0.07072078883327096
23,24.0,0.05319842447379945,0.05198420017228819,0.050775317818919745,0.054795607640057205,0.06090475144891163
24,25.0,0.03379525520172995,0.03366814734142147,0.03378416350322784,0.033726467148245676,0.03416638127414056
25,26.0,0.05055126577283505,0.05285628029323419,0.06494926576390668,0.07575401593144596,0.0737397257460467
26,27.0,0.07261757718778429,0.0732357737214527,0.07334613582228981,0.0707170240069677,0.06476782736702744
27,28.0,0.0761056280986136,0.07596891040636632,0.07714608917958336,0.0804493205366792,0.08260300807035693
28,29.0,0.03778150296098737,0.04030575141987559,0.0438682578874853,0.05464964268182529,0.062255463060045965
29,30.0,0.04150103073473994,0.04116484712935249,0.045288453964630195,0.05206096959318474,0.049758463967969964
